NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Contractee Agency Name,Contractee Company Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
20128,Suburban Transit Corporation,Full Reporter,Urban,CB,DO,20080,,New Jersey Transit Corporation,,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,3,12,19274,,499133,0,0,518407,0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,DR,PT,,,,"GADABOUT Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,20,12,74414,,1380919,0,58562,1513895,0
20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,2R02,,New York Department of Transportation,,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,3,12,26685,,561121,59998,0,647804,0
20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,20216,,Orange County,,The Reporter is the Seller,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,Is a Public Entity,Seller,4,12,181636,,976754,0,0,1158390,0
20175,Private Transportation Corporation,Full Reporter,Urban,MB,PT,,,,MCIZ Corp.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,6,12,974069,,340443,0,633626,1948138,0
20176,Kaser Bus Service,Reduced Reporter,Urban,CB,PT,,,,Yeshivath Viznitz,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,368299,,525950,400500,12995,1307744,0
20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,CB,DO,2R02,,New York Department of Transportation,,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,6,12,163189,,1882428,281658,0,2327275,0
20183,Town of Monroe ,Reduced Reporter,Urban,DR,DO,,,,Town of Woodbury ,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,280,,8553,1000,0,9833,0
20194,East Windsor Township,Reduced Reporter,Urban,MB,PT,,,,Irvin Rafael Bus Company,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,4402,,66505,0,25981,96888,0
20195,Gloucester County,Reduced Reporter,Urban,DR,PT,20204,,"Senior Citizens United Community Services of Camden County, Inc.",,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Private Company,Seller,6,12,0,,253871,0,25000,278871,0
20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,20195,,Gloucester County,,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Buyer,5,12,0,,253871,0,,253871,
20206,County of Nassau,Full Reporter,Urban,DR,PT,,,,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,94,12,1182817,,15485466,1358583,98732,18125598,0
20206,County of Nassau,Full Reporter,Urban,MB,PT,,,,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,226,12,39500416,,77776570,0,237379,117514365,0
20208,County of Burlington,Reduced Reporter,Urban,MB,PT,,,,Stouts,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,70041,,1064567,0,12745,1147353,0
20212,County of Hunterdon,Reduced Reporter,Urban,DR,PT,,,,"First Transit., Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,Building provided for Dispatching duties,In This Report,,Buyer,18,12,276740,,984514,0,807091,2068345,0
20212,County of Hunterdon,Reduced Reporter,Urban,MB,PT,,,,"First Transit., Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,Building provided for Dispatching duties,In This Report,,Buyer,8,12,14900,,742703,0,414990,1172593,0
20215,City of Watertown NY,Reduced Reporter,Urban,DR,PT,,,,"Guilfoyle Ambulance Service, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,2,12,24299,,184337,0,28514,237150,0
20216,Orange County,Reduced Reporter,Urban,DR,PT,,,,"Ride Right, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,19737,,1036127,0,39395,1095259,0
20216,Orange County,Reduced Reporter,Urban,MB,PT,20126,,"Hudson Transit Lines, Inc.",,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Private Company,Seller,3,12,55290,,458985,0,39395,553670,0
20216,Orange County,Reduced Reporter,Urban,MB,PT,20148,,Newburgh Beacon Bus Corporation,,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In Another Report,Is a Public Entity,Seller,4,12,181636,,976171,0,39395,1197202,0
22929,Seneca Nation of Indians,Reduced Reporter,Tribe,MB,PT,,,,First Transit ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,2,12,19981,,381543,0,218850,620374,0
22930,New York City Economic Development Corporation,Full Reporter,Urban,FB,PT,,,,"HNY Ferry, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,Seller provided maintenance facility up to March 2019 and buyer provides maintenance facility started April 2019.  Buyer provides use of ferry landings.,In This Report,,Seller,23,12,13882274,,53597762,843624,11694262,80017922,-11697327
22930,New York City Economic Development Corporation,Full Reporter,Urban,MB,PT,,,,"HNY Ferry, LLC",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,6,12,0,,2118464,1059232,366204,3543900,-366204
30006,Greater Richmond Transit Company,Full Reporter,Urban,DR,PT,,,,First Transit Company,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,53,12,936192,,5154779,0,1201010,7291981,0
30006,Greater Richmond Transit Company,Full Reporter,Urban,VP,PT,,,,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,79,12,1393173,,306575,666952,211885,2578585,0
30006,Greater Richmond Transit Company,Full Reporter,Urban,VP,PT,,,,K&K Commuter Vanpools,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,49,12,906957,,157950,128340,74618,1267865,0
30006,Greater Richmond Transit Company,Full Reporter,Urban,VP,PT,,,,Ride Ez LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,15,12,157536,,49500,79272,7500,293808,0
30007,Greater Roanoke Transit Company,Full Reporter,Urban,DR,PT,,,,"UNIFIED HUMAN SERVICES TRANSPORTATION SYSTEMS, INC",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,17,12,237066,,1653519,104997,427350,2422932,0
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,DR,PT,,,,Easton Coach Company,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,94,12,1257287,,8610450,68680,1737319,11673736,0
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,PT,,,,Easton Coach Company,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,1,12,1435,,236402,26267,44654,308758,0
30011,Altoona Metro Transit,Full Reporter,Urban,DR,PT,,,,"Blair Senior Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,12,12,36872,,159809,6392,89,203162,0
30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,DR,PT,,,,Easton Coach,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,19,12,88808,,1742140,23738,11746,1866432,0
30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,PT,,,,Wolf Bus Lines,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,2,12,131894,,58291,2306,21640,214131,0
30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,PT,,,,Easton Coach,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,2,2,3349,,84472,756,9906,98483,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,CR,DO,30075,,Delaware Transit Corporation,,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,10,12,4384946,,2009713,0,0,6394659,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Rover,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,7,12,121705,,1068397,36431,235866,1462399,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Community Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,45,12,594343,,5134977,85328,1154158,6968806,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,109,12,1497103,,14828855,389888,3302236,20018082,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Easton Coach,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,58,12,865827,,8289985,176111,1855421,11187344,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,83,12,1276544,,12199519,359675,2707317,16543055,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Total Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,113,12,1517336,,14972586,338479,3346866,20175267,0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,PT,,,,Krapf's CPS. Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,87819,,940053,10818,173757,1212447,0
30022,Port Authority of Allegheny County,Full Reporter,Urban,DR,PT,,,,"Veolia Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,279,12,12302396,,26158452,1670348,30776,40161972,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,Northeastern Transit Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,17225,,48502,30314,6508,102549,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,"Archangel, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,21700,10850,6305,38855,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,Friendship House,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,118396,74030,20889,213315,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,McCarty Cab,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,20689,10345,5973,37007,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,Pediatria,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,100944,63090,7112,171146,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,Scranton Counseling,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,26702,13351,7742,47795,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,St Josephs,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,6387,3194,1880,11461,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,Taxi Cow,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,3814,1907,1106,6827,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,Telespond,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,32682,16341,9512,58535,0
30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,PT,,,,Northeastern Transit Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,49400,,545334,320785,96236,1011755,0
30026,City of Williamsport,Full Reporter,Urban,DR,PT,,,,Lycoming-Clinton Counties Commission for Community Action (STEP Inc.),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,4,12,16592,,87108,0,10339,114039,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,"York Medical Supply, Inc",The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,12,12,11123,,612599,15313,67328,706363,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,"MTR Transportation, Inc. d/b/a KCab",The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,15,12,32868,,705644,0,77554,816066,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Stevens Center,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,12,0,,61730,1543,6784,70057,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Perry Apex Services,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,7,12,1150,,159018,3975,17477,181620,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Perry County DAV,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,12,2667,,12844,321,1412,17244,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,Diana's Limousine Co.,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,1,0,,324,8,36,368,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,KingServ,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,2,284,,7312,183,804,8583,0
30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DT,PT,,,,Shamokin Cab,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,745,,20925,523,2300,24493,0
