NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2019 Target (%),2020 Target (%)
10119,University Of New Hampshire,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
10119,University Of New Hampshire,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,,14.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,,17.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,7.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,,0.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,2.0,15.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,,0.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Ferryboat,1.0,10.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,,0.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,10.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,,16.67
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,,8.33
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,65.0,10.0
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,70.0,10.0
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,School Bus,65.0,65.0
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,15.0,10.0
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,15.0,10.0
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,0.0
11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,,0.0
11146,Aroostook Band of Micmacs,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,50.0,0.0
11146,Aroostook Band of Micmacs,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,66.67
11146,Aroostook Band of Micmacs,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,,0.0
11159,"Bloomâ€™s Bus Lines, Inc.",Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,0.0,0.0
11159,"Bloomâ€™s Bus Lines, Inc.",Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
11237,"Greater Lynn Senior Services, Inc.",Reduced Asset Reporter,Asset,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,,25.0
11237,"Greater Lynn Senior Services, Inc.",Reduced Asset Reporter,Asset,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,,25.0
11237,"Greater Lynn Senior Services, Inc.",Reduced Asset Reporter,Asset,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,,25.0
11237,"Greater Lynn Senior Services, Inc.",Reduced Asset Reporter,Asset,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,25.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,14.0,14.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,17.0,17.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,17.0,17.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,17.0,17.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,17.0,17.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,17.0,17.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,7.0,7.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
1R01,Connecticut Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,10.0,10.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,35.0,14.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,10.0,10.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,33.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,10.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,100.0,100.0
1R02,Massachusetts Department of Transportation ,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,,0.0
1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,6.66,19.35
1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,66.6,33.33
1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,0.0,0.0
1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,83.33
1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,34.0,68.4
1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,50.0
1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
1R03,Maine Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,75.0,41.0
1R03,Maine Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,52.0,38.0
1R03,Maine Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Ferryboat,40.0,22.0
1R03,Maine Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,75.0,92.0
1R03,Maine Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,42.0,26.0
1R03,Maine Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,100.0
1R03,Maine Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,100.0,25.0
1R03,Maine Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
1R03,Maine Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,,0.0
1R04,New Hampshire Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,,9.09
1R04,New Hampshire Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,25.0,5.56
