State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,2R02-20939,Clinton County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,2R02-20939,Clinton County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,2R02-20939,Clinton County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
,2R02-20939,Clinton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20939,Clinton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20939,Clinton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
,2R02-20940,Madison County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20940,Madison County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20940,Madison County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20940,Madison County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20941,City of Corning,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20941,City of Corning,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,1
,2R02-20941,City of Corning,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20942,Oswego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.02
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0.98
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20946,First Transit - Steuben,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,1
,2R02-20946,First Transit - Steuben,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20946,First Transit - Steuben,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20947,RTS Genesee,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,1
,2R02-20947,RTS Genesee,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20947,RTS Genesee,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20951,Allegany County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0
,2R02-20951,Allegany County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20951,Allegany County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20951,Allegany County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,2
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Owned by Service Provider,,,,,1.1
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0.9
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20953,Hornell Area Transit,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20953,Hornell Area Transit,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,1
,2R02-20953,Hornell Area Transit,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20954,Town of Goshen,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,1
,2R02-20954,Town of Goshen,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20954,Town of Goshen,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20957,County of Niagara,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20957,County of Niagara,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20957,County of Niagara,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20957,County of Niagara,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.03
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20958,Cortland County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0.97
,2R02-20959,Chautauqua County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,2R02-20959,Chautauqua County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,2R02-20959,Chautauqua County,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
,2R02-20959,Chautauqua County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20959,Chautauqua County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20959,Chautauqua County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,DO,Owned,,,,,0.01
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Owned,,,,,0.01
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0.98
,2R02-20962,RTS Livingston ,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20962,RTS Livingston ,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20962,RTS Livingston ,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,1
,2R02-20964,Fulton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20964,Fulton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20964,Fulton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20964,Fulton County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20967,RTS Ontario,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20967,RTS Ontario,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20967,RTS Ontario,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,1
,2R02-20968,Rensselaer County Planning Department,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20968,Rensselaer County Planning Department,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20968,Rensselaer County Planning Department,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20968,Rensselaer County Planning Department,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20973,Town of Montgomery,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,1
,2R02-20973,Town of Montgomery,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20973,Town of Montgomery,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20975,First Transit-Olean,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,1
,2R02-20975,First Transit-Olean,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20975,First Transit-Olean,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20980,Wyoming Transit Service,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20980,Wyoming Transit Service,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20980,Wyoming Transit Service,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Owned,,,,,0.15
,2R02-20981,Gloversville City Hall,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0.85
,2R02-20983,Wayne Area Transportation Service,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,2R02-20983,Wayne Area Transportation Service,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,2R02-20983,Wayne Area Transportation Service,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,DO,Owned,,,,,0
,2R02-20988,City of Port Jervis,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,2R02-20988,City of Port Jervis,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,2R02-20988,City of Port Jervis,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,DO,Owned,,,,,1
,2R02-20990,Oneida County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20990,Oneida County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20990,Oneida County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20990,Oneida County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20991,St Lawrence County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20991,St Lawrence County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20991,St Lawrence County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20991,St Lawrence County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Owned by Service Provider,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Owned by Public Agency,,,,,0.15
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,CB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.35
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0.5
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,2R02-20998,Otsego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,2R02-20998,Otsego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,2R02-20998,Otsego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,2R02-20998,Otsego County,Rural Reporter,2R02,New York Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,1
