UACE Code,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description, Total Actual Vehicle Revenue Hours , Total Unlinked Passenger Trips , Total Actual Vehicle Revenue Miles , Total Passenger Miles Traveled , Total Operating Expenses , Non-Fixed Guideway Vehicle Revenue Miles , Non-Fixed Guideway Passenger Miles , Non-Fixed Guideway Operating Expenses , Directional Route Miles , Fixed Guideway Vehicle Revenue Miles , Fixed Guideway Passenger Miles , Fixed Guideway Operating Expenses , SGR FG Directional Route Miles , SGR FG Vehicle Revenue Miles , SGR HIB Directional Route Miles , SGR HIB Vehicle Revenue Miles 
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,3339,59614,39242,239676,"$3,486,704.00 ",0,0,$0.00 ,11,39242,239676,"$3,486,704.00 ",11,39242,0,0
36,New York Non-UZA,N,,,,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
10162,"Bridgeport--Stamford, CT--NY",N,916408,2307,397.29,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
62407,"New Haven, CT",N,561456,1884,298.01,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,587,10479,6898,42131,"$612,896.00 ",0,0,$0.00 ,2.2,6898,42131,"$612,896.00 ",2.2,6898,0,0
92485,"Waterbury, CT",N,199317,2156,92.44,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22096,"Danbury, CT--NY",N,171680,1449,118.49,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,28476,151723,132117,110576,"$2,781,801.00 ",132117,110576,"$2,781,801.00 ",0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
10162,"Bridgeport--Stamford, CT--NY",N,916408,2307,397.29,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
62407,"New Haven, CT",N,561456,1884,298.01,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
92485,"Waterbury, CT",N,199317,2156,92.44,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22096,"Danbury, CT--NY",N,171680,1449,118.49,,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,1512922,33682737,49732665,963333268,"$1,068,653,968.00 ",0,0,$0.00 ,627.2,49732665,963333268,"$1,068,653,968.00 ",627.2,49732665,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Data,,,,37209,828399,1223134,23692390,"$26,282,666.00 ",0,0,$0.00 ,72.5,1223134,23692390,"$26,282,666.00 ",72.5,1223134,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,36730,817727,1207376,23387153,"$25,944,058.00 ",0,0,$0.00 ,71.5,1207376,23387153,"$25,944,058.00 ",71.5,1207376,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,17735,394832,582971,11292284,"$12,526,863.00 ",0,0,$0.00 ,38.7,582971,11292284,"$12,526,863.00 ",38.7,582971,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Data,,,,120658,2686246,3966251,76827203,"$85,226,679.00 ",0,0,$0.00 ,24.8,3966251,76827203,"$85,226,679.00 ",24.8,3966251,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,19290,429451,634086,12282393,"$13,625,220.00 ",0,0,$0.00 ,30.2,634086,12282393,"$13,625,220.00 ",30.2,634086,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,20217,450107,664585,12873166,"$14,280,582.00 ",0,0,$0.00 ,39.4,664585,12873166,"$14,280,582.00 ",39.4,664585,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,29453,655715,968165,18753581,"$20,803,900.00 ",0,0,$0.00 ,6,968165,18753581,"$20,803,900.00 ",6,968165,0,0
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO, Actual Vehicle Revenue Miles,,,,4904,109176,161199,3122462,"$3,463,839.00 ",0,0,$0.00 ,10.1,161199,3122462,"$3,463,839.00 ",10.1,161199,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,527261,839222,8655951,5471722,"$71,118,283.00 ",8655951,5471722,"$71,118,283.00 ",0,0,0,$0.00 ,0,0,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,229872,365879,3773772,2385530,"$31,005,742.00 ",3773772,2385530,"$31,005,742.00 ",0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,76367,121551,1253710,792513,"$10,300,625.00 ",1253710,792513,"$10,300,625.00 ",0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,53578,3489489,520531,8601408,"$27,591,728.00 ",0,0,$0.00 ,12.4,520531,8601408,"$27,591,728.00 ",12.4,520531,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,127235,10793219,2087932,44271738,"$99,296,195.00 ",0,0,$0.00 ,34.1,2087932,44271738,"$99,296,195.00 ",34.1,2087932,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,3778800,69561560,54162153,660547532,"$746,442,641.00 ",54130340,660228838,"$746,004,206.00 ",0.5,31813,318694,"$438,435.00 ",0.5,31813,35.8,2319914
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,590627,13337139,10384590,34012079,"$143,116,528.00 ",10384590,34012079,"$143,116,528.00 ",0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,15301,281677,219320,2674776,"$3,022,587.00 ",219320,2674776,"$3,022,587.00 ",0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,, Actual Data,,189532,3405034,2651234,15342530,"$36,538,321.00 ",2651234,15342530,"$36,538,321.00 ",0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,336028,8911794,6938918,32304418,"$95,629,586.00 ",6938918,32304418,"$95,629,586.00 ",0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,, Actual Data,,,,0,0,$0.00 ,,,,,,,,,,,
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO, Actual Data,, Actual Data,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,550423,7175446,6714615,30715172,"$62,827,785.00 ",6714615,30715172,"$62,827,785.00 ",0,0,0,$0.00 ,0,0,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,5560,72480,67825,310257,"$634,630.00 ",67825,310257,"$634,630.00 ",0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,,,0,0,$0.00 ,,,,,,,,,,,
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,10888,82182,452685,3089194,"$1,560,352.00 ",452685,3089194,"$1,560,352.00 ",0,0,0,$0.00 ,0,0,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,3199,24148,133017,907729,"$458,494.00 ",133017,907729,"$458,494.00 ",0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,7953,60032,330679,2256606,"$1,139,811.00 ",330679,2256606,"$1,139,811.00 ",0,0,0,$0.00 ,0,0,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
45443,"Kiryas Joel, NY",N,71582,2489,28.75,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,$0.00 ,,,,,,,,,,,
56899,"Middletown, NY",N,61516,2370,25.96,,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
63217,"New York--Jersey City--Newark, NY--NJ",Y,19426449,5981,3248.12,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
69076,"Philadelphia, PA--NJ--DE--MD",N,5696125,3001,1898.19,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
36,New York Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
34,New Jersey Non-UZA,N,,,,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
1495,"Allentown--Bethlehem, PA--NJ",N,621703,2377,261.55,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
88462,"Trenton, NJ",N,370422,2782,133.13,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,45350,1712082,1156597,25017387,"$34,862,160.00 ",0,0,$0.00 ,69.7,1156597,25017387,"$34,862,160.00 ",69.7,1156597,0,0
71803,"Poughkeepsie--Newburgh, NY",N,314766,1499,209.92,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
3904,"Atlantic City--Ocean City--Villas, NJ",N,294921,1811,162.87,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
90730,"Vineland, NJ",N,87226,1531,56.99,,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
