NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
90004,Golden Empire Transit District,Full Reporter,Urban,"$13,206,862.00 ","$4,663,884.00 ","$1,222,372.00 ","$175,427.00 ",$0.00 ,$0.00 ,"$19,268,545.00 ","$51,927,211.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$51,927,211.00 ","$71,195,756.00 ",$0.00 ,"$1,173,579.00 ",$0.00 ,"$2,464,865.00 ",$0.00 ,"$3,638,444.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,120,521.00 ","$1,604,358.00 ","$7,724,879.00 ","$11,363,323.00 ",$0.00 ,"$59,832,433.00 "
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,"$62,094,202.00 ","$6,466,567.00 ","$889,761.00 ","$889,234.00 ",$0.00 ,"$10,780,310.00 ","$81,120,074.00 ","$83,096,176.00 ",$0.00 ,$0.00 ,"$15,732,891.00 ","$4,622,870.00 ",$0.00 ,$0.00 ,"$103,451,937.00 ","$184,572,011.00 ","$69,495,555.00 ","$4,345,545.00 ","$3,288,420.00 ","$5,499,227.00 ","$839,844.00 ","$13,973,036.00 ",$0.00 ,"$13,459,489.00 ","$117,244.00 ","$215,005,321.00 ","$1,957,660.00 ",$0.00 ,"$230,539,714.00 ","$244,512,750.00 ","$29,644,330.00 ","($20,089,514.00)"
90009,San Mateo County Transit District,Full Reporter,Urban,"$193,173,052.00 ","$132,893,102.00 ","$2,127,327.00 ","$1,937,296.00 ","$60,700,180.00 ","$23,572.00 ","$390,854,529.00 ","$151,411,084.00 ",$0.00 ,$0.00 ,$0.00 ,"$7,870,176.00 ","$170,301,726.00 ",$0.00 ,"$329,582,986.00 ","$720,437,515.00 ","$22,274,628.00 ","$8,603,975.00 ","$11,290,000.00 ","$16,007,868.00 ","$85,509,258.00 ","$121,411,101.00 ","$168,905,969.00 ",$0.00 ,$0.00 ,"$47,047,343.00 ","$8,554,917.00 ",$0.00 ,"$224,508,229.00 ","$345,919,330.00 ","$45,637,222.00 ","$351,155,591.00 "
90012,San Joaquin Regional Transit District,Full Reporter,Urban,"$40,034,575.00 ","$22,241,320.00 ","$1,762,540.00 ","$1,245,027.00 ",$0.00 ,"$2,628.00 ","$65,286,090.00 ","$103,798,435.00 ",$0.00 ,$0.00 ,"$5,842,214.00 ","$1,220,594.00 ",$0.00 ,$0.00 ,"$110,861,243.00 ","$176,147,333.00 ","$7,999,624.00 ","$2,696,147.00 ",$0.00 ,"$2,424,776.00 ","$3,735,505.00 ","$8,856,428.00 ","$5,800,000.00 ",$0.00 ,$0.00 ,$0.00 ,"$22,136,000.00 ","$13,683,951.00 ","$41,619,951.00 ","$50,476,379.00 ","$12,954,237.00 ","$120,716,341.00 "
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,"$126,209,000.00 ","$98,247,000.00 ","$28,571,000.00 ","$6,117,000.00 ","$994,225,000.00 ",$0.00 ,"$1,253,369,000.00 ","$4,138,016,000.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,067,584,000.00 ",$0.00 ,"$146,466,000.00 ","$5,352,066,000.00 ","$6,605,435,000.00 ","$113,216,000.00 ","$30,400,000.00 ","$16,980,000.00 ","$12,140,000.00 ","$92,238,000.00 ","$151,758,000.00 ","$101,302,000.00 ","$2,148,000.00 ",$0.00 ,"$316,947,000.00 ",$0.00 ,$0.00 ,"$420,397,000.00 ","$572,155,000.00 ","$138,104,000.00 ","$6,008,392,000.00 "
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,"$202,246,050.00 ","$60,601,897.00 ","$14,823,832.00 ","$13,468,020.00 ","$40,017,969.00 ",$0.00 ,"$331,157,768.00 ","$316,374,670.00 ",$0.00 ,$0.00 ,$0.00 ,"$108,852,391.00 ",$0.00 ,$0.00 ,"$425,227,061.00 ","$756,384,829.00 ","$79,260,799.00 ","$19,684,141.00 ","$9,910,264.00 ","$61,118,509.00 ","$1,683,781.00 ","$92,396,695.00 ","$11,220,000.00 ",$0.00 ,$0.00 ,"$386,721,502.00 ","$79,059,435.00 ",$0.00 ,"$477,000,937.00 ","$569,397,632.00 ","$105,265,745.00 ","$160,982,251.00 "
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,"$5,273.00 ","$32,079,865.00 ","$4,836,250.00 ","$1,042,847.00 ",$0.00 ,$0.00 ,"$37,964,235.00 ","$166,588,028.00 ",$0.00 ,$0.00 ,$0.00 ,"$72,782,910.00 ",$0.00 ,$0.00 ,"$239,370,938.00 ","$277,335,173.00 ","$4,199,585.00 ","$12,307,707.00 ",$0.00 ,"$4,312,990.00 ","$8,760,459.00 ","$25,381,156.00 ","$129,286.00 ",$0.00 ,$0.00 ,"$92,852,000.00 ","$17,116,054.00 ",$0.00 ,"$110,097,340.00 ","$135,478,496.00 ","$14,383,000.00 ","$131,673,262.00 "
90019,Sacramento Regional Transit District,Full Reporter,Urban,"$47,527,404.00 ","$32,794,322.00 ","$24,386,356.00 ","$961,504.00 ","$23,894,826.00 ",$0.00 ,"$129,564,412.00 ","$768,111,091.00 ",$0.00 ,$0.00 ,"$69,064,894.00 ","$92,386,315.00 ","$25,909,816.00 ",$0.00 ,"$955,472,116.00 ","$1,085,036,528.00 ","$60,977,408.00 ","$19,191,306.00 ","$492,919.00 ","$21,300,100.00 ","$1,559,796.00 ","$42,544,121.00 ","$44,252,933.00 ",$0.00 ,"$54,948,124.00 ","$105,957,466.00 ","$15,301,696.00 ","$20,545,165.00 ","$241,005,384.00 ","$283,549,505.00 ","$57,740,335.00 ","$804,724,096.00 "
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,"$11,223,850.00 ","$7,148,301.00 ","$893,522.00 ","$371,249.00 ",$0.00 ,$0.00 ,"$19,636,922.00 ","$31,826,992.00 ","$1,245,666.00 ",$0.00 ,"$2,170,375.00 ","$1,617,547.00 ",$0.00 ,$0.00 ,"$36,860,580.00 ","$56,497,502.00 ","$416,598.00 ","$744,011.00 ",$0.00 ,"$1,233,982.00 ","$1,223,164.00 ","$3,201,157.00 ",$0.00 ,"$685,884.00 ","$1,102,946.00 ","$1,353,678.00 ","$3,664,312.00 ","$2,170,375.00 ","$8,977,195.00 ","$12,178,352.00 ","$357,301.00 ","$44,378,447.00 "
90023,Long Beach Transit,Full Reporter,Urban,"$53,052,250.00 ","$9,668,676.00 ","$3,209,889.00 ","$1,360,792.00 ",$0.00 ,$0.00 ,"$67,291,607.00 ","$98,414,097.00 ",$0.00 ,$0.00 ,$0.00 ,"$6,933,810.00 ","$21,779,394.00 ","$8,817,211.00 ","$135,944,512.00 ","$203,236,119.00 ","$16,026,996.00 ","$5,964,523.00 ","$1,203,109.00 ","$1,242,191.00 ","$66,757,543.00 ","$75,167,366.00 ","$2,009,677.00 ",$0.00 ,$0.00 ,"$32,192,337.00 ","$5,219,105.00 ","$15,103,902.00 ","$54,525,021.00 ","$129,692,387.00 ","$3,824,529.00 ","$85,746,199.00 "
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,"$33,141,554.00 ","$3,859,616.00 ","$31,706,205.00 ","$2,051,852.00 ",$0.00 ,$0.00 ,"$70,759,227.00 ","$3,325,929,526.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,325,929,526.00 ","$3,396,688,753.00 ","$35,354,854.00 ","$20,672,895.00 ","$2,985,000.00 ","$10,095,704.00 ","$1,531,713.00 ","$35,285,312.00 ","$1,845,000.00 ",$0.00 ,"$10,884,802.00 ","$187,150,127.00 ","$18,256,498.00 ",$0.00 ,"$218,136,427.00 ","$253,421,739.00 ","$33,772,540.00 ","$3,144,849,328.00 "
90029,Omnitrans,Full Reporter,Urban,"$22,037,840.00 ","$24,330,723.00 ","$3,491,888.00 ","$878,040.00 ",$0.00 ,$0.00 ,"$50,738,491.00 ","$159,807,883.00 ",$0.00 ,$0.00 ,$0.00 ,"$19,161,350.00 ","$89,615,556.00 ",$0.00 ,"$268,584,789.00 ","$319,323,280.00 ","$6,406,243.00 ","$12,474,651.00 ",$0.00 ,"$1,418,764.00 ","$5,252,900.00 ","$19,146,315.00 ",$0.00 ,"$9,304,371.00 ",$0.00 ,"$3,018,313.00 ",$0.00 ,"$74,719,113.00 ","$87,041,797.00 ","$106,188,112.00 ","$23,383,687.00 ","$196,157,724.00 "
90030,North County Transit District,Full Reporter,Urban,"$75,155,038.00 ","$54,791,510.00 ","$4,024,343.00 ","$3,025,426.00 ",$0.00 ,"$329,908.00 ","$137,326,225.00 ","$704,644,118.00 ","$563,365.00 ","$17,529,676.00 ","$10,044,458.00 ","$118,588,802.00 ",$0.00 ,$0.00 ,"$851,370,419.00 ","$988,696,644.00 ","$7,362,378.00 ","$32,081,162.00 ","$1,350,000.00 ","$3,334,319.00 ","$22,889,829.00 ","$59,655,310.00 ","$19,100,000.00 ",$0.00 ,"$265,703.00 ","$31,029,156.00 ","$1,787,489.00 ","$32,512,102.00 ","$84,694,450.00 ","$144,349,760.00 ","$29,406,515.00 ","$822,302,747.00 "
90031,Riverside Transit Agency,Full Reporter,Urban,"$77,505,306.00 ","$9,950,178.00 ","$1,103,619.00 ","$129,792.00 ",$0.00 ,$0.00 ,"$88,688,895.00 ","$69,390,722.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$34,248,181.00 ","$103,638,903.00 ","$192,327,798.00 ","$7,093,450.00 ","$6,388,463.00 ",$0.00 ,"$7,959,586.00 ","$63,319,546.00 ","$77,667,595.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$77,667,595.00 ","$22,497,772.00 ","$99,255,881.00 "
90035,Gold Coast Transit District,Full Reporter,Urban,"$8,285,471.00 ","$7,080,293.00 ","$807,631.00 ","$142,000.00 ",$0.00 ,$0.00 ,"$16,315,395.00 ","$67,162,367.00 ",$0.00 ,$0.00 ,"$13,465,238.00 ",$0.00 ,$0.00 ,$900.00 ,"$80,628,505.00 ","$96,943,900.00 ",$0.00 ,"$858,981.00 ",$0.00 ,"$4,281,742.00 ","$13,804.00 ","$5,154,527.00 ","$22,014,826.00 ",$0.00 ,$0.00 ,"$14,946,416.00 ",$0.00 ,"$5,322,798.00 ","$42,284,040.00 ","$47,438,567.00 ","$27,607.00 ","$49,477,726.00 "
90036,Orange County Transportation Authority,Full Reporter,Urban,"$542,434,160.00 ","$122,923,777.00 ","$4,555,558.00 ","$22,357,339.00 ",$0.00 ,"$185,408.00 ","$692,456,242.00 ","$236,032,068.00 ",$0.00 ,"$162,417.00 ","$14,708,242.00 ","$14,651,606.00 ",$0.00 ,$0.00 ,"$265,554,333.00 ","$958,010,575.00 ","$17,727,770.00 ","$50,118,143.00 ","$7,591,783.00 ","$6,431,575.00 ","$21,508,565.00 ","$85,650,066.00 ",$0.00 ,$0.00 ,$0.00 ,"$67,231,462.00 ",$0.00 ,"$1,105,587.00 ","$68,337,049.00 ","$153,987,115.00 ","$85,310,452.00 ","$736,440,778.00 "
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,"$31,489,452.00 ","$162,680,639.00 ",$0.00 ,"$196,205.00 ","$816,726,142.00 ",$0.00 ,"$1,011,092,438.00 ","$457,300,954.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$457,300,954.00 ","$1,468,393,392.00 ","$33,583,992.00 ","$86,294,065.00 ","$56,442,513.00 ","$16,828,422.00 ","$213,557.00 ","$159,778,557.00 ","$957,292,267.00 ",$0.00 ,$0.00 ,"$31,960,452.00 ","$22,165,140.00 ",$0.00 ,"$1,011,417,859.00 ","$1,171,196,416.00 ","$37,141,602.00 ","$293,639,366.00 "
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,"$4,799,405.00 ","$2,420,308.00 ",$0.00 ,"$18,619.00 ",$0.00 ,$0.00 ,"$7,238,332.00 ","$13,828,981.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$280,297.00 ","$14,109,278.00 ","$21,347,610.00 ","$563,198.00 ","$613,112.00 ",$0.00 ,"$48,776.00 ","$425,830.00 ","$1,087,718.00 ",$0.00 ,$0.00 ,$0.00 ,"$189,858.00 ",$0.00 ,"$25,050.00 ","$214,908.00 ","$1,302,626.00 ","$220,125.00 ","$20,388,057.00 "
90062,Monterey-Salinas Transit,Full Reporter,Urban,"$46,750,092.00 ","$14,617,037.00 ","$552,106.00 ","$675,657.00 ",$0.00 ,$0.00 ,"$62,594,892.00 ","$70,219,869.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,827,763.00 ",$0.00 ,"$8,825.00 ","$73,056,457.00 ","$135,651,349.00 ","$3,361,486.00 ","$3,648,352.00 ","$891,203.00 ","$2,301,237.00 ","$1,927,636.00 ","$8,768,428.00 ","$9,479,868.00 ",$0.00 ,$0.00 ,"$3,364,406.00 ","$1,576,704.00 ",$0.00 ,"$14,420,978.00 ","$23,189,406.00 ","$10,264,852.00 ","$105,558,577.00 "
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,"$16,462,885.00 ","$7,396,468.00 ","$1,145,485.00 ","$168,580.00 ",$0.00 ,$0.00 ,"$25,173,418.00 ","$33,803,070.00 ",$0.00 ,$0.00 ,$0.00 ,"$512,283.00 ",$0.00 ,"$3,081,470.00 ","$37,396,823.00 ","$62,570,241.00 ","$3,439,892.00 ","$2,696,363.00 ",$0.00 ,"$3,513,515.00 ","$16,924,316.00 ","$23,134,194.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,373,963.00 ","$3,373,963.00 ","$26,508,157.00 ","$1,873,577.00 ","$37,628,399.00 "
90079,SunLine Transit Agency,Full Reporter,Urban,"$5,753,617.00 ","$5,665,171.00 ","$1,245,041.00 ","$1,015,118.00 ",$0.00 ,"$17,124,299.00 ","$30,803,246.00 ","$86,292,934.00 ",$0.00 ,$0.00 ,$0.00 ,"$604,651.00 ",$0.00 ,$0.00 ,"$86,897,585.00 ","$117,700,831.00 ","$3,543,354.00 ","$1,231,691.00 ",$0.00 ,"$268,641.00 ","$10,515,251.00 ","$12,015,583.00 ","$2,768,255.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,768,255.00 ","$14,783,838.00 ","$12,418,125.00 ","$94,042,222.00 "
90088,Napa Valley Transportation Authority,Full Reporter,Urban,$0.00 ,"$10,376,324.00 ","$197,484.00 ","$98,934.00 ","$466,101.00 ",$0.00 ,"$11,138,843.00 ","$19,070,781.00 ",$0.00 ,$0.00 ,$0.00 ,"$12,562,894.00 ",$0.00 ,$0.00 ,"$31,633,675.00 ","$42,772,518.00 ",$0.00 ,"$5,780,797.00 ",$0.00 ,"$1,212,314.00 ","$150,149.00 ","$7,143,260.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,032,525.00 ","$4,032,525.00 ","$11,175,785.00 ",$0.00 ,"$31,596,733.00 "
90090,Yolo County Transportation District,Full Reporter,Urban,"$11,561,477.00 ","$3,307,973.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$14,869,450.00 ","$21,234,841.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$21,234,841.00 ","$36,104,291.00 ","$493,170.00 ","$2,064,619.00 ",$0.00 ,"$36,945.00 ","$1,784,199.00 ","$3,885,763.00 ",$0.00 ,$0.00 ,$0.00 ,"$397,136.00 ",$0.00 ,"$5,601.00 ","$402,737.00 ","$4,288,500.00 ","$971,873.00 ","$31,337,088.00 "
90093,Redding Area Bus Authority,Full Reporter,Urban,"$2,894,109.00 ","$6,825.00 ","$92,471.00 ",$0.00 ,"$601,366.00 ",$0.00 ,"$3,594,771.00 ","$11,799,397.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$11,799,397.00 ","$15,394,168.00 ",$0.00 ,"$1,464,785.00 ","$1,035,741.00 ","$6,188.00 ","$3,000.00 ","$2,509,714.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,509,714.00 ",$0.00 ,"$12,884,454.00 "
90121,Antelope Valley Transit Authority,Full Reporter,Urban,"$21,131,187.00 ","$862,520.00 ","$356,582.00 ","$373,906.00 ",$0.00 ,$0.00 ,"$22,724,195.00 ","$100,177,514.00 ",$0.00 ,$0.00 ,$0.00 ,"$5,425,002.00 ",$0.00 ,$0.00 ,"$105,602,516.00 ","$128,326,711.00 ","$744,260.00 ","$9,034,613.00 ",$0.00 ,"$992,465.00 ",$0.00 ,"$10,027,078.00 ",$0.00 ,$0.00 ,$0.00 ,"$848,158.00 ",$0.00 ,"$646,344.00 ","$1,494,502.00 ","$11,521,580.00 ","$6,900.00 ","$117,542,491.00 "
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,"$205,915,158.00 ","$198,920,577.00 ","$8,084,338.00 ",$0.00 ,"$89,115,995.00 ",$0.00 ,"$502,036,068.00 ","$806,049,722.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,424,021,075.00 ",$0.00 ,$0.00 ,"$3,230,070,797.00 ","$3,732,106,865.00 ",$0.00 ,"$130,352,920.00 ","$95,715,731.00 ","$2,291,550.00 ","$53,701,978.00 ","$282,062,179.00 ","$225,320,056.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,529,676.00 ","$227,849,732.00 ","$509,911,911.00 ","$1,826,391.00 ","$3,220,368,563.00 "
90136,Regional Public Transportation Authority,Full Reporter,Urban,"$144,155,000.00 ","$63,384,000.00 ",$0.00 ,"$148,000.00 ","$91,662,000.00 ","$3,914,000.00 ","$303,263,000.00 ","$107,949,000.00 ",$0.00 ,"$8,401,000.00 ",$0.00 ,"$10,037,000.00 ","$16,638,000.00 ","$1,119,000.00 ","$144,144,000.00 ","$447,407,000.00 ","$9,012,000.00 ","$142,549,000.00 ","$20,719,000.00 ","$4,063,000.00 ","$145,000.00 ","$167,476,000.00 ","$67,203,000.00 ","$2,782,000.00 ","$8,494,000.00 ","$29,684,000.00 ",$0.00 ,"$611,000.00 ","$108,774,000.00 ","$276,250,000.00 ","$10,567,000.00 ","$169,602,000.00 "
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,"$19,656,376.00 ","$5,226,527.00 ",$0.00 ,"$453,189.00 ","$88,326.00 ","$284,653.00 ","$25,709,071.00 ","$22,710,467.00 ",$0.00 ,$0.00 ,$0.00 ,"$31,473,465.00 ","$347,188.00 ",$0.00 ,"$54,531,120.00 ","$80,240,191.00 ","$733,335.00 ","$2,431,636.00 ",$0.00 ,"$48,236.00 ","$284,653.00 ","$2,764,525.00 ",$0.00 ,"$22,189,472.00 ",$0.00 ,"$605,181.00 ",$0.00 ,"$1,030,484.00 ","$23,825,137.00 ","$26,589,662.00 ","$1,138,625.00 ","$53,245,239.00 "
90146,Foothill Transit,Full Reporter,Urban,"$25,807,997.00 ","$9,991,918.00 ",$0.00 ,"$496,320.00 ",$0.00 ,$0.00 ,"$36,296,235.00 ","$214,787,441.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$107,576,187.00 ","$1,850,941.00 ","$324,214,569.00 ","$360,510,804.00 ",$0.00 ,"$11,219,399.00 ",$0.00 ,$0.00 ,"$25,987,523.00 ","$37,206,922.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,615,640.00 ","$62,615,640.00 ","$99,822,562.00 ","$1,704,337.00 ","$258,983,905.00 "
90148,Victor Valley Transit Authority,Full Reporter,Urban,"$30,313,309.00 ","$4,517,436.00 ",$0.00 ,"$997,164.00 ",$0.00 ,$0.00 ,"$35,827,909.00 ","$83,697,747.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$83,697,747.00 ","$119,525,656.00 ","$1,256,547.00 ","$60,292.00 ","$990,781.00 ","$2,683,199.00 ","$5,922,322.00 ","$9,656,594.00 ","$29,893,244.00 ",$0.00 ,$0.00 ,$0.00 ,"$267,508.00 ",$0.00 ,"$30,160,752.00 ","$39,817,346.00 ","$2,494.00 ","$80,962,363.00 "
90151,Southern California Regional Rail Authority,Full Reporter,Urban,"$73,348,154.00 ","$90,767,686.00 ","$16,735,502.00 ","$506,066.00 ",$0.00 ,$0.00 ,"$181,357,408.00 ","$1,382,379,642.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$81,627,954.00 ","$13,671,932.00 ","$1,477,679,528.00 ","$1,659,036,936.00 ","$8,363,612.00 ","$53,353,472.00 ",$0.00 ,"$39,495,234.00 ","$108,099,609.00 ","$200,948,315.00 ",$0.00 ,"$7,417,793.00 ","$14,669,455.00 ","$6,253,300.00 ",$0.00 ,"$8,291,000.00 ","$36,631,548.00 ","$237,579,863.00 ","$14,825,468.00 ","$1,414,995,217.00 "
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,"$15,392,007.00 ","$215,271,987.00 ","$76,995,740.00 ","$7,324,659.00 ","$82,765,001.00 ","$10,518,477.00 ","$408,267,871.00 ","$8,482,949,378.00 ",$0.00 ,$0.00 ,"$1,292,824,308.00 ","$10,469,814,251.00 ","$128,239,901.00 ","$23,730,478.00 ","$20,397,558,316.00 ","$20,805,826,187.00 ","$308,584,307.00 ","$295,593,699.00 ","$267,897,448.00 ","$333,204,563.00 ","$208,785,765.00 ","$1,105,481,475.00 ","$6,519,452,519.00 ",$0.00 ,$0.00 ,"$1,140,091,512.00 ","$306,815,224.00 ","$87,589,534.00 ","$8,053,948,789.00 ","$9,159,430,264.00 ","$881,161,195.00 ","$11,073,819,035.00 "
90157,Access Services  ,Full Reporter,Urban,"$5,277,099.00 ","$14,120,384.00 ",$0.00 ,$0.00 ,"$26,295,776.00 ","$8,035,838.00 ","$53,729,097.00 ","$8,491,540.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,118,861.00 ","$24,610,401.00 ","$78,339,498.00 ",$0.00 ,"$22,489,741.00 ",$0.00 ,"$11,629,381.00 ","$30,343,000.00 ","$64,462,122.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$64,462,122.00 ",$0.00 ,"$13,877,376.00 "
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,"$3,676,708.00 ","$2,442,077.00 ",$0.00 ,"$180,068.00 ",$0.00 ,$0.00 ,"$6,298,853.00 ","$16,602,807.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,602,807.00 ","$22,901,660.00 ","$249,273.00 ","$255,776.00 ",$0.00 ,"$21,746.00 ","$6,439,647.00 ","$6,717,169.00 ",$0.00 ,$0.00 ,$0.00 ,"$219,322.00 ",$0.00 ,$110.00 ,"$219,432.00 ","$6,936,601.00 ","$201,679.00 ","$16,012,653.00 "
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,"$6,639,335.00 ","$2,174,747.00 ","$727,185.00 ","$48,211.00 ","$1,160,948.00 ",$0.00 ,"$10,750,426.00 ","$24,431,873.00 ",$0.00 ,$0.00 ,$0.00 ,"$4,415,592.00 ",$0.00 ,$0.00 ,"$28,847,465.00 ","$39,597,891.00 ",$0.00 ,"$6,752,294.00 ","$143,439.00 ","$521,151.00 ","$1,213,364.00 ","$8,630,248.00 ","$982,078.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$982,078.00 ","$9,612,326.00 ",$0.00 ,"$29,985,565.00 "
90164,Ventura County Transportation Commission,Full Reporter,Urban,"$731,380.00 ","$1,731,290.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,462,670.00 ","$9,400,604.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$15,490.00 ","$9,416,094.00 ","$11,878,764.00 ","$64,468.00 ","$1,973,409.00 ",$0.00 ,"$32,987.00 ","$470,045.00 ","$2,476,441.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,476,441.00 ","$42,934.00 ","$9,423,857.00 "
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,"$7,430,308.00 ","$1,330,309.00 ",$0.00 ,$0.00 ,$0.00 ,"$32,676,982.00 ","$41,437,599.00 ","$18,358,770.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$18,358,770.00 ","$59,796,369.00 ",$0.00 ,"$3,830,936.00 ",$0.00 ,$0.00 ,"$7,387,167.00 ","$11,218,103.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$11,218,103.00 ",$0.00 ,"$48,578,266.00 "
90182,Altamont Corridor Express,Full Reporter,Urban,"$45,957,758.00 ","$25,182,667.00 ","$3,776,664.00 ","$3,913,090.00 ",$0.00 ,$0.00 ,"$78,830,179.00 ","$262,615,109.00 ",$0.00 ,$0.00 ,"$1,786,534.00 ",$0.00 ,$0.00 ,$0.00 ,"$264,401,643.00 ","$343,231,822.00 ",$0.00 ,"$6,005,133.00 ","$2,209,344.00 ","$18,774,662.00 ",$0.00 ,"$26,989,139.00 ","$39,092,486.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$210,064.00 ","$39,302,550.00 ","$66,291,689.00 ",$0.00 ,"$276,940,133.00 "
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,"$7,551,602.00 ","$1,810,062.00 ",$0.00 ,$212.00 ,$0.00 ,$0.00 ,"$9,361,876.00 ","$12,486,912.00 ",$0.00 ,$0.00 ,"$787,124.00 ","$1,539,376.00 ",$0.00 ,$0.00 ,"$14,813,412.00 ","$24,175,288.00 ","$2,451.00 ","$424,128.00 ","$232,980.00 ",$0.00 ,"$5,897,844.00 ","$6,554,952.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,554,952.00 ","$10,523.00 ","$17,612,264.00 "
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,"$4,278,465.00 ","$144,352.00 ","$263,917.00 ","$5,023,309.00 ",$0.00 ,"$2,000.00 ","$9,712,043.00 ","$34,645,078.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$344,883.00 ","$34,989,961.00 ","$44,702,004.00 ","$2,857,008.00 ","$1,282,272.00 ",$0.00 ,"$355,416.00 ","$3,925,007.00 ","$5,562,695.00 ","$12,980,910.00 ",$0.00 ,$0.00 ,"$3,955,186.00 ","$26,357.00 ","$322,594.00 ","$17,285,047.00 ","$22,847,742.00 ","$669,941.00 ","$24,041,329.00 "
