NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count,data_year
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,64202,2407,66609,0,0,0,0,0,0,0,9815,9815,64202,12222,76424,0,0,0,64202,12222,76424,45,3,48,0,0,0,0,0,0,0,8,8,45,11,56,0,0,0,45,11,56,5702,3661,9363,0,0,0,0,0,0,0,693,693,5702,4354,10056,0,0,0,5702,4354,10056,9,5,14,0,0,0,0,0,0,0,1,1,9,6,15,0,0,0,9,6,15,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,35826,29849,65675,0,32173,32173,0,14103,14103,0,45446,45446,35826,121571,157397,0,0,0,35826,121571,157397,19,15.8,34.8,0,18.9,18.9,0,6.5,6.5,0,24.8,24.8,19,65.9,84.9,0,0,0,19,65.9,84.9,0,440,440,0,0,0,0,16,16,0,124,124,0,580,580,0,0,0,0,580,580,0,1,1,0,0,0,0,0.1,0.1,0,0.3,0.3,0,1.4,1.4,0,0,0,0,1.4,1.4,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,1059835,63773,1123608,0,362008,362008,0,14639,14639,0,252342,252342,1059835,692762,1752597,0,0,0,1059835,692762,1752597,569,38.2,607.2,0,165.1,165.1,0,5.9,5.9,0,158.9,158.9,569,368.1,937.1,0,0,0,569,368.1,937.1,0,3574,3574,0,276,276,0,0,0,0,1257,1257,0,5107,5107,0,0,0,0,5107,5107,0,9.4,9.4,0,0.4,0.4,0,0,0,0,1.4,1.4,0,11.3,11.3,0,0,0,0,11.3,11.3,
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,69688,7231,76919,0,1884,1884,0,875,875,0,26581,26581,69688,36571,106259,0,0,0,69688,36571,106259,39,4,43,0,1,1,0,0.5,0.5,0,15,15,39,20.5,59.5,0,0,0,39,20.5,59.5,488,0,488,0,0,0,0,0,0,0,0,0,488,0,488,0,0,0,488,0,488,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,
30087,County of Fayette,Full Reporter,Urban,DR,DO,33261,11862,45123,0,1980,1980,0,190,190,0,1260,1260,33261,15292,48553,0,90,90,33261,15382,48643,15,6,21,0,1,1,0,0.1,0.1,0,0.8,0.8,15,7.9,22.9,0,0.1,0.1,15,7.9,22.9,5792,0,5792,0,0,0,0,0,0,0,0,0,5792,0,5792,0,0,0,5792,0,5792,4.3,0,4.3,0,0,0,0,0,0,0,0,0,4.3,0,4.3,0,0,0,4.3,0,4.3,
30087,County of Fayette,Full Reporter,Urban,MB,DO,27237,7315,34552,0,2600,2600,0,293,293,0,1670,1670,27237,11878,39115,0,100,100,27237,11978,39215,10,4,14,0,1.2,1.2,0,0.2,0.2,0,1,1,10,6.4,16.4,0,0.1,0.1,10,6.5,16.5,2300,0,2300,0,0,0,0,0,0,0,0,0,2300,0,2300,0,0,0,2300,0,2300,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO,4639,2227,6866,0,2736,2736,0,15,15,0,1400,1400,4639,6378,11017,0,0,0,4639,6378,11017,3,1.3,4.3,0,1.5,1.5,0,0.1,0.1,0,1.2,1.2,3,4,7,0,0,0,3,4,7,14670,2460,17130,0,0,0,0,0,0,0,3460,3460,14670,5920,20590,0,0,0,14670,5920,20590,39,2.3,41.3,0,0,0,0,0,0,0,2.5,2.5,39,4.8,43.8,0,0,0,39,4.8,43.8,
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO,50380,18675,69055,0,13500,13500,0,0,0,0,42000,42000,50380,74175,124555,0,0,0,50380,74175,124555,24,12,36,0,8,8,0,0,0,0,28,28,24,48,72,0,0,0,24,48,72,48305,13275,61580,0,0,0,0,0,0,0,9600,9600,48305,22875,71180,0,0,0,48305,22875,71180,101,8,109,0,0,0,0,0,0,0,8,8,101,16,117,0,0,0,101,16,117,
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,9306,686,9992,0,1680,1680,0,400,400,0,1156,1156,9306,3922,13228,0,30,30,9306,3952,13258,6,0.5,6.5,0,1,1,0,0.2,0.2,0,1,1,6,2.6,8.6,0,0.2,0.2,6,2.8,8.8,6932,116,7048,0,243,243,0,0,0,0,32,32,6932,391,7323,0,0,0,6932,391,7323,16,0.4,16.4,0,0.7,0.7,0,0,0,0,0.1,0.1,16,1.2,17.2,0,0,0,16,1.2,17.2,
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO,33436,4457,37893,0,9125,9125,0,2458,2458,0,7100,7100,33436,23140,56576,0,80,80,33436,23220,56656,16,2.9,18.9,0,4,4,0,1.3,1.3,0,7.7,7.7,16,15.9,31.9,0,0.5,0.5,16,16.3,32.3,47624,876,48500,0,1491,1491,0,236,236,0,196,196,47624,2799,50423,0,0,0,47624,2799,50423,62,3.5,65.5,0,6.9,6.9,0,0.4,0.4,0,0.4,0.4,62,11.1,73.1,0,0,0,62,11.1,73.1,
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,13465,4913,18378,0,3370,3370,0,123,123,0,3531,3531,13465,11937,25402,0,0,0,13465,11937,25402,5,3.1,8.1,0,1.7,1.7,0,0,0,0,2,2,5,6.8,11.8,0,0,0,5,6.8,11.8,5959,43,6002,0,0,0,0,0,0,0,0,0,5959,43,6002,0,0,0,5959,43,6002,3,0.5,3.5,0,0,0,0,0,0,0,0,0,3,0.5,3.5,0,0,0,3,0.5,3.5,
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,30971,5324,36295,0,6950,6950,0,987,987,0,7559,7559,30971,20820,51791,0,0,0,30971,20820,51791,14,2.9,16.9,0,3.3,3.3,0,0,0,0,4,4,14,10.2,24.2,0,0,0,14,10.2,24.2,0,43,43,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,43,43,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,47740,6942,54682,0,5512,5512,0,0,0,0,18376,18376,47740,30830,78570,0,0,0,47740,30830,78570,23,4,27,0,3,3,0,0,0,0,10,10,23,17,40,0,0,0,23,17,40,1257,0,1257,0,0,0,0,1263,1263,0,0,0,1257,1263,2520,0,0,0,1257,1263,2520,2,0,2,0,0,0,0,1,1,0,0,0,2,1,3,0,0,0,2,1,3,
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,60582,8483,69065,0,7870,7870,0,0,0,0,10677,10677,60582,27030,87612,0,0,0,60582,27030,87612,38,5,43,0,4,4,0,0,0,0,6,6,38,15,53,0,0,0,38,15,53,2123,3134,5257,0,0,0,0,0,0,0,0,0,2123,3134,5257,0,0,0,2123,3134,5257,3,2,5,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,3,2,5,
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,0,18839,18839,0,33742,33742,0,6575,6575,0,9327,9327,0,68483,68483,0,0,0,0,68483,68483,0,9.8,9.8,0,19.3,19.3,0,4.2,4.2,0,5.6,5.6,0,38.9,38.9,0,0,0,0,38.9,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30137,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,15082,7790,22872,0,3256,3256,0,1403,1403,0,11196,11196,15082,23645,38727,0,0,0,15082,23645,38727,8,3,11,0,1.8,1.8,0,0.8,0.8,0,5.5,5.5,8,11,19,0,0,0,8,11,19,18610,0,18610,0,0,0,0,0,0,0,1332,1332,18610,1332,19942,0,0,0,18610,1332,19942,16,0,16,0,0,0,0,0,0,0,3,3,16,3,19,0,0,0,16,3,19,
30137,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,21604,1795,23399,0,9767,9767,0,4210,4210,0,11196,11196,21604,26968,48572,0,0,0,21604,26968,48572,12,1,13,0,5.3,5.3,0,2.3,2.3,0,5.5,5.5,12,14,26,0,0,0,12,14,26,4970,0,4970,0,0,0,0,0,0,0,1332,1332,4970,1332,6302,0,0,0,4970,1332,6302,4,0,4,0,0,0,0,0,0,0,3,3,4,3,7,0,0,0,4,3,7,
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,49498,3723,53221,0,11616,11616,0,1582,1582,0,14323,14323,49498,31244,80742,0,325,325,49498,31569,81067,24,2,26,0,6.1,6.1,0,0.8,0.8,0,8.4,8.4,24,17.3,41.3,0,0.4,0.4,24,17.7,41.7,882,376,1258,0,0,0,0,0,0,0,1262,1262,882,1638,2520,0,0,0,882,1638,2520,1,0.5,1.5,0,0,0,0,0,0,0,1,1,1,1.5,2.5,0,0,0,1,1.5,2.5,
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,263602,22432,286034,0,48705,48705,0,6379,6379,0,17147,17147,263602,94663,358265,0,3443,3443,263602,98106,361708,125,13,138,0,26.3,26.3,0,3.4,3.4,0,8.8,8.8,125,51.5,176.5,0,2.3,2.3,125,53.8,178.8,15459,4595,20054,0,0,0,0,0,0,0,1315,1315,15459,5910,21369,0,0,0,15459,5910,21369,10,4,14,0,0,0,0,0,0,0,0.9,0.9,10,4.9,14.9,0,0,0,10,4.9,14.9,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,29274,8375,37649,0,4701,4701,0,0,0,0,4276,4276,29274,17352,46626,0,575,575,29274,17927,47201,13,4.5,17.5,0,2.2,2.2,0,0,0,0,2.4,2.4,13,9.1,22.1,0,0.3,0.3,13,9.4,22.4,22665,2385,25050,0,0,0,0,0,0,0,0,0,22665,2385,25050,0,0,0,22665,2385,25050,23,2,25,0,0,0,0,0,0,0,0,0,23,2,25,0,0,0,23,2,25,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,19450,952,20402,0,3744,3744,0,0,0,0,4349,4349,19450,9045,28495,0,575,575,19450,9620,29070,6,0.5,6.5,0,1,1,0,0,0,0,2.4,2.4,6,3.9,9.9,0,0.3,0.3,6,4.2,10.2,0,0,0,0,0,0,0,1642,1642,0,0,0,0,1642,1642,0,0,0,0,1642,1642,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,151749,30195,181944,0,47532,47532,0,3933,3933,0,17022,17022,151749,98682,250431,0,575,575,151749,99257,251006,84,17,101,0,21.8,21.8,0,3,3,0,11.3,11.3,84,53.1,137.1,0,0.3,0.3,84,53.4,137.4,2129,408,2537,0,0,0,0,0,0,0,593,593,2129,1001,3130,0,0,0,2129,1001,3130,2,1,3,0,0,0,0,0,0,0,1,1,2,2,4,0,0,0,2,2,4,
40002,City of Knoxville,Full Reporter,Urban,DR,DO,45711,13510,59221,0,12078,12078,0,252,252,0,2857,2857,45711,28697,74408,0,0,0,45711,28697,74408,22,6.5,28.5,0,6.2,6.2,0,0.1,0.1,0,2.7,2.7,22,15.6,37.6,0,0,0,22,15.6,37.6,0,0,0,0,646,646,0,0,0,0,58,58,0,704,704,0,0,0,0,704,704,0,0,0,0,0.6,0.6,0,0,0,0,0.1,0.1,0,0.6,0.6,0,0,0,0,0.6,0.6,
40002,City of Knoxville,Full Reporter,Urban,MB,DO,353237,42056,395293,0,91126,91126,0,1936,1936,0,32153,32153,353237,167271,520508,0,0,0,353237,167271,520508,136,21.1,157.1,0,47.1,47.1,0,1,1,0,15.6,15.6,136,84.8,220.8,0,0,0,136,84.8,220.8,0,0,0,0,3604,3604,0,0,0,0,387,387,0,3991,3991,0,0,0,0,3991,3991,0,0,0,0,5,5,0,0,0,0,0.3,0.3,0,5.3,5.3,0,0,0,0,5.3,5.3,
40003,City of Memphis,Full Reporter,Urban,DR,DO,125651,31632,157283,0,14712,14712,0,95,95,0,1928,1928,125651,48367,174018,0,0,0,125651,48367,174018,77,20,97,0,8,8,0,0.1,0.1,0,1,1,77,29.1,106.1,0,0,0,77,29.1,106.1,0,1204,1204,0,0,0,0,0,0,0,0,0,0,1204,1204,0,0,0,0,1204,1204,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,
40003,City of Memphis,Full Reporter,Urban,MB,DO,355991,51971,407962,0,112032,112032,0,19444,19444,0,133900,133900,355991,317347,673338,0,0,0,355991,317347,673338,188,28,216,0,57,57,0,11,11,0,68,68,188,164,352,0,0,0,188,164,352,0,0,0,0,0,0,0,682,682,0,2833,2833,0,3515,3515,0,0,0,0,3515,3515,0,0,0,0,0,0,0,1,1,0,2,2,0,3,3,0,0,0,0,3,3,
40003,City of Memphis,Full Reporter,Urban,SR,DO,20091,8980,29071,0,35634,35634,0,1588,1588,0,7752,7752,20091,53954,74045,0,0,0,20091,53954,74045,15,4,19,0,19,19,0,1.5,1.5,0,4.5,4.5,15,29,44,0,0,0,15,29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,166970,59661,226631,0,29527,29527,0,1238,1238,0,12030,12030,166970,102456,269426,0,0,0,166970,102456,269426,87,33.4,120.4,0,16.1,16.1,0,0.7,0.7,0,7.2,7.2,87,57.3,144.3,0,0,0,87,57.3,144.3,11354,2537,13891,0,0,0,0,0,0,0,685,685,11354,3222,14576,0,0,0,11354,3222,14576,14,2.8,16.8,0,0,0,0,0,0,0,0.5,0.5,14,3.2,17.2,0,0,0,14,3.2,17.2,
40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,614233,123586,737819,0,151000,151000,0,88650,88650,0,80812,80812,614233,444048,1058281,0,0,0,614233,444048,1058281,320,74.7,394.7,0,81.8,81.8,0,52.3,52.3,0,49.9,49.9,320,258.7,578.7,0,0,0,320,258.7,578.7,554,7731,8285,0,0,0,0,0,0,0,2870,2870,554,10601,11155,0,0,0,554,10601,11155,7,9.6,16.6,0,0,0,0,0,0,0,2.2,2.2,7,11.8,18.8,0,0,0,7,11.8,18.8,
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,13420,5453,18873,0,0,0,0,230,230,0,4978,4978,13420,10661,24081,0,0,0,13420,10661,24081,8,3,11,0,0,0,0,1,1,0,3,3,8,7,15,0,0,0,8,7,15,19269,515,19784,0,0,0,0,148,148,0,1048,1048,19269,1711,20980,0,0,0,19269,1711,20980,34,2,36,0,0,0,0,1,1,0,1,1,34,4,38,0,0,0,34,4,38,
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,148580,21662,170242,0,0,0,0,0,0,0,43451,43451,148580,65113,213693,0,0,0,148580,65113,213693,89,12,101,0,0,0,0,0,0,0,26.7,26.7,89,38.7,127.7,0,0,0,89,38.7,127.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,104313,39774,144087,0,93450,93450,0,63740,63740,0,80622,80622,104313,277586,381899,0,0,0,104313,277586,381899,58,21,79,0,53,53,0,34,34,0,48.9,48.9,58,156.9,214.9,0,0,0,58,156.9,214.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,31279,5392,36671,0,12058,12058,0,6096,6096,0,10828,10828,31279,34374,65653,0,0,0,31279,34374,65653,14,3,17,0,5,5,0,3,3,0,6.8,6.8,14,17.8,31.8,0,0,0,14,17.8,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,0,3510,3510,0,478,478,0,0,0,0,4428,4428,0,8416,8416,0,0,0,0,8416,8416,0,2,2,0,0.2,0.2,0,0,0,0,2.7,2.7,0,4.9,4.9,0,0,0,0,4.9,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40009,City of Fayetteville,Full Reporter,Urban,DR,DO,33915,10858,44773,0,7059,7059,0,2211,2211,0,4887,4887,33915,25015,58930,0,0,0,33915,25015,58930,18.2,5.5,23.7,0,3.5,3.5,0,1.2,1.2,0,2.9,2.9,18.2,13,31.2,0,0,0,18.2,13,31.2,853,0,853,0,0,0,0,0,0,0,0,0,853,0,853,0,0,0,853,0,853,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0.9,0,0,0,0.9,0,0.9,
40009,City of Fayetteville,Full Reporter,Urban,MB,DO,83532,26742,110274,0,17386,17386,0,5447,5447,0,12037,12037,83532,61612,145144,0,0,0,83532,61612,145144,44.8,13.5,58.3,0,8.5,8.5,0,2.8,2.8,0,7.1,7.1,44.8,32,76.8,0,0,0,44.8,32,76.8,2102,0,2102,0,0,0,0,0,0,0,0,0,2102,0,2102,0,0,0,2102,0,2102,2.1,0,2.1,0,0,0,0,0,0,0,0,0,2.1,0,2.1,0,0,0,2.1,0,2.1,
40012,City of Winston Salem,Full Reporter,Urban,DR,DO,68461,16271,84732,0,10020,10020,0,0,0,0,6811,6811,68461,33102,101563,0,0,0,68461,33102,101563,34,9,43,0,7,7,0,0,0,0,4,4,34,20,54,0,0,0,34,20,54,5872,0,5872,0,1586,1586,0,0,0,0,0,0,5872,1586,7458,0,0,0,5872,1586,7458,5,0,5,0,1,1,0,0,0,0,0,0,5,1,6,0,0,0,5,1,6,
40012,City of Winston Salem,Full Reporter,Urban,MB,DO,165499,22131,187630,0,32474,32474,0,0,0,0,23461,23461,165499,78066,243565,0,0,0,165499,78066,243565,89,12,101,0,19,19,0,0,0,0,13,13,89,44,133,0,0,0,89,44,133,8555,0,8555,0,5220,5220,0,0,0,0,0,0,8555,5220,13775,0,0,0,8555,5220,13775,9,0,9,0,4,4,0,0,0,0,0,0,9,4,13,0,0,0,9,4,13,
40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,38793,4708,43501,0,6962,6962,0,997,997,0,5545,5545,38793,18212,57005,0,0,0,38793,18212,57005,16,2.4,18.4,0,2.9,2.9,0,0.7,0.7,0,2.2,2.2,16,8.2,24.2,0,0,0,16,8.2,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,66279,27531,93810,0,22046,22046,0,3156,3156,0,17981,17981,66279,70714,136993,0,0,0,66279,70714,136993,38,13.6,51.6,0,9.1,9.1,0,2.3,2.3,0,8.8,8.8,38,33.8,71.8,0,0,0,38,33.8,71.8,3815,3508,7323,0,0,0,0,0,0,0,277,277,3815,3785,7600,0,0,0,3815,3785,7600,3,3,6,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,
40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,233355,33841,267196,0,63067,63067,0,12323,12323,0,26186,26186,233355,135417,368772,0,0,0,233355,135417,368772,121,19,140,0,36,36,0,6,6,0,15,15,121,76,197,0,0,0,121,76,197,2689,3344,6033,0,0,0,0,0,0,0,318,318,2689,3662,6351,0,0,0,2689,3662,6351,2,3,5,0,0,0,0,0,0,0,1,1,2,4,6,0,0,0,2,4,6,
40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,709346,62406,771752,0,203450,203450,0,18132,18132,0,133905,133905,709346,417893,1127239,0,0,0,709346,417893,1127239,339,31,370,0,109,109,0,10,10,0,79,79,339,229,568,0,0,0,339,229,568,2496,0,2496,0,0,0,0,0,0,0,0,0,2496,0,2496,0,0,0,2496,0,2496,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,54896,14780,69676,0,2225,2225,0,2095,2095,0,5514,5514,54896,24614,79510,0,0,0,54896,24614,79510,26,7,33,0,1,1,0,1,1,0,3,3,26,12,38,0,0,0,26,12,38,3959,0,3959,0,0,0,0,0,0,0,2297,2297,3959,2297,6256,0,0,0,3959,2297,6256,3,0,3,0,0,0,0,0,0,0,2,2,3,2,5,0,0,0,3,2,5,
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,261739,36566,298305,0,67027,67027,0,6083,6083,0,16010,16010,261739,125686,387425,0,0,0,261739,125686,387425,136,19,155,0,36,36,0,3,3,0,9,9,136,67,203,0,0,0,136,67,203,19246,0,19246,0,1164,1164,0,0,0,0,6671,6671,19246,7835,27081,0,0,0,19246,7835,27081,16,0,16,0,1,1,0,0,0,0,6,6,16,7,23,0,0,0,16,7,23,
40021,City of Albany ,Full Reporter,Urban,DR,DO,6114,1452,7566,0,1881,1881,0,142,142,0,2583,2583,6114,6058,12172,0,0,0,6114,6058,12172,2,0.8,2.8,0,0.9,0.9,0,0.1,0.1,0,1.7,1.7,2,3.5,5.5,0,0,0,2,3.5,5.5,0,578,578,0,0,0,0,0,0,0,0,0,0,578,578,0,0,0,0,578,578,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.4,0.4,
40021,City of Albany ,Full Reporter,Urban,MB,DO,28144,8089,36233,0,5594,5594,0,569,569,0,10333,10333,28144,24585,52729,0,0,0,28144,24585,52729,11,4.2,15.2,0,4.4,4.4,0,0.2,0.2,0,6.7,6.7,11,15.5,26.5,0,0,0,11,15.5,26.5,8357,2310,10667,0,0,0,0,0,0,0,0,0,8357,2310,10667,0,0,0,8357,2310,10667,5,1.6,6.6,0,0,0,0,0,0,0,0,0,5,1.6,6.6,0,0,0,5,1.6,6.6,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,301102,899292,1200394,0,600477,600477,0,780101,780101,0,335198,335198,301102,2615068,2916170,17553,151826,169379,318655,2766894,3085549,122,499,621,0,304,304,0,453,453,0,168,168,122,1424,1546,9,79,88,131,1503,1634,0,69333,69333,0,0,0,0,0,0,0,2706,2706,0,72039,72039,0,0,0,0,72039,72039,0,43,43,0,0,0,0,0,0,0,3,3,0,46,46,0,0,0,0,46,46,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,2651874,572295,3224169,0,648206,648206,0,128595,128595,0,320152,320152,2651874,1669248,4321122,0,77431,77431,2651874,1746679,4398553,1314,342,1656,0,375,375,0,71,71,0,224,224,1314,1012,2326,0,39,39,1314,1051,2365,99684,37965,137649,0,0,0,0,0,0,0,1874,1874,99684,39839,139523,0,0,0,99684,39839,139523,95,23,118,0,0,0,0,0,0,0,2,2,95,25,120,0,0,0,95,25,120,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,15325,16331,31656,0,23230,23230,0,13192,13192,0,3792,3792,15325,56545,71870,0,0,0,15325,56545,71870,7,8,15,0,14,14,0,8,8,0,2,2,7,32,39,0,0,0,7,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
