NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,VRS Name,Q Type,FTA Approved
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,Atlanta,GA,9.0,"Atlanta, GA",SR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40022 - Sampling Waiver SR/DO PMT,W,Yes
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,Saint Petersburg,FL,17.0,"Tampa-St. Petersburg, FL",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,40027 Condition Assessment W,W,No
40028,Lee County Transit,Full Reporter,Urban,Fort Myers,FL,78.0,"Cape Coral, FL",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,40028 - VP/PT VRH W,W,Yes
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Fort Lauderdale,FL,4.0,"Miami, FL",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,40029 - Condition Assessment W,W,No
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Fort Lauderdale,FL,4.0,"Miami, FL",MB,PT,Operating Expenses (F-30),In Report - Vehicle Operations,40029 - MBPT PT In Report VO Waiver,W,No
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Fort Lauderdale,FL,4.0,"Miami, FL",MB,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,40029 - MBPT PT In Report VM Waiver,W,No
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Fort Lauderdale,FL,4.0,"Miami, FL",MB,PT,Operating Expenses (F-30),In Report - Facility Maintenance,40029 - MBPT PT In Report FM Waiver,W,No
40029,Broward County Board of County Commissioners,Full Reporter,Urban,Fort Lauderdale,FL,4.0,"Miami, FL",MB,PT,Operating Expenses (F-30),In Report - General Administration,40029 - MBPT PT In Report GA Waiver,W,No
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,Lakeland,FL,143.0,"Lakeland, FL",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40031 - MB/PT - Passenger Miles Traveled - W,W,Yes
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40034 - HR/DO - Passenger Miles Traveled W,W,Yes
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40034 - MB/DO - Passenger Miles Traveled W,W,Yes
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40034 - MB/PT - Passenger Miles Traveled W,W,Yes
40034,County of Miami-Dade ,Full Reporter,Urban,Miami,FL,4.0,"Miami, FL",MG,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,40034 - MG/DO - Passenger Miles Traveled W,W,Yes
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,40036 - DR/DO VO Other Salaries & Wages - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Work Hours,40036 - DR/DO VO Full Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Operating Expenses (F-30),Operator's Salaries and Wages - Vehicle Operations,40036 - DR/DO VO Operators Salaries & Wages - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),Vehicle Operations - Full Time Operator Work Hours,40036 - DR/DO VO Full Time Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - General Administration,40036 - DR/DO GA Other Salaries & Wages - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),General Administration - Full Time Non-Operator Work Hours,40036 - DR/DO GA Full Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Facility Maintenance,40036 - DR/DO FM Other Salaries & Wages - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),Facility Maintenance - Full Time Non-Operator Work Hours,40036 - DR/DO FM Full Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,40036 - DR/DO VO Part Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),Vehicle Operations - Part Time Operator Work Hours,40036 - DR/DO VO Part Time Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),General Administration - Part Time Non-Operator Work Hours,40036 - DR/DO GA Part Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",DR,DO,Employees (R-10),Facility Maintenance - Part Time Non-Operator Work Hours,40036 - DR/DO FM Part Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,40036 - MB/DO VO Other Salaries and Wages Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",MB,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Work Hours,40036 - MB/DO VO Non-Operators Full Time Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",MB,DO,Employees (R-10),General Administration - Part Time Non-Operator Work Hours,40036 - MB/DO GA Full Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - General Administration,40036 - MB/DO GA Other Salaries & Wages - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",MB,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,40036 - MB/DO VO Part Time Non-Operator Work Hours - Q,Q,No
40036,City of Tallahassee,Full Reporter,Urban,Tallahassee,FL,153.0,"Tallahassee, FL",MB,DO,Employees (R-10),General Administration - Part Time Non-Operator Work Hours,40036 - MB/DO GA Part Time Non-Operator Work Hours - Q,Q,No
40046,Sarasota County ,Full Reporter,Urban,Sarasota,FL,64.0,"Sarasota-Bradenton, FL",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,40046 - Condition Assessment W,W,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Miscellaneous Expenses - Vehicle Maintenance,40047 - Vehicle Maintenance Miscellaneous Expenses (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Miscellaneous Expenses - Vehicle Operations,40047 - Vehicle Operations Miscellaneous Expenses (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,40047 - Vehicle Maintenance Other Materials and Supplies (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,40047 - Vehicle Maintenance Other Paid Absences (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Maintenance,40047 - Vehicle Maintenance Other Salaries and Wages (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Services - Vehicle Maintenance,40047 - Vehicle Maintenance Services (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Operating Expenses (F-30),Services - Vehicle Operations,40047 - Vehicle Operations Services (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",DR,DO,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),40047 â€“ Gallons of Gasoline (DR/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Miscellaneous Expenses - Vehicle Maintenance,"40047 - Vehicle Maintenance Miscellaneous Expenses (MB/DO) ""Q""",Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Miscellaneous Expenses - Vehicle Operations,40047 - Vehicle Operations Miscellaneous Expenses (MB/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,40047 - Vehicle Maintenance Other Materials and Supplies (MB/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,40047 - Vehicle Maintenance Other Paid Absences (MB/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Maintenance,40047 - Vehicle Maintenance Other Salaries and Wages (MB/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Services - Vehicle Maintenance,40047 - Vehicle Maintenance Services (MB/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Operating Expenses (F-30),Services - Vehicle Operations,40047 - Vehicle Operations Services (MB/DO) â€œQâ€,Q,No
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,Athens,GA,249.0,"Athens-Clarke County, GA",MB,DO,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),40047 â€“ Gallons of Gasoline (MB/DO) â€œQâ€,Q,No
40078,Cobb County,Reduced Asset Reporter,Asset,Marietta,GA,9.0,"Atlanta, GA",NU,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,40078 - Condition Assessment - W,W,No
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",DR,PT,Service Non-Rail (S-10),Deadhead Hours - Annual Total Schedule,40082 - Deadhead Hours DR/PT - W,W,No
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",DR,PT,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,40082 - Deadhead Miles DR/PT - W,W,No
40082,County of Douglas,Full Reporter,Urban,Douglasville,GA,9.0,"Atlanta, GA",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40082 - PMT MB/PT - W,W,Yes
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,Financial Statement (F-60),Deferred Outflows of Resources - Assets,40086 - F-60 Deferred Outflows of Resources W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,Financial Statement (F-60),Other Noncurrent Liablities - Liabilities,40086 - F-60 Other Noncurrent Liabilities W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",DR,DO,Employees (R-10),Total Operating Labor - Full Time Non-Operator Work Hours,40086 - DR/DO R-10 W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Total Modal Expenses,40086 - DR/DO Other Salaries and Wages W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",DR,DO,Operating Expenses (F-30),Other Paid Absences - Total Modal Expenses,40086 - DR/DO Other Paid Absences W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40086 - MB/DO PMT W,W,Yes
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Employees (R-10),Total Operating Labor - Full Time Non-Operator Work Hours,40086 - MB/DO R-10 W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - Total Modal Expenses,40086 - MB/DO Other Salaries and Wages W,W,No
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Operating Expenses (F-30),Other Paid Absences - Total Modal Expenses,40086 - MB/DO Other Paid Absences W,W,No
40096,City of Rocky Mount,Reduced Reporter,Urban,Rocky Mount,NC,406.0,"Rocky Mount, NC",MB,PT,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,40096 - MB/PT VRH W,W,Yes
40105,Puerto Rico Highway and Transportation Authority â€“ PÃºblico,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",PB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,40105 - Total Operating Expenses - PB/PT Q,Q,Yes
40105,Puerto Rico Highway and Transportation Authority â€“ PÃºblico,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",PB,PT,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),40105 - A-30 Energy Consumption PB/PT W,W,No
40105,Puerto Rico Highway and Transportation Authority â€“ PÃºblico,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",PB,PT,Maintenance Performance (R-20),Total Revenue Vehicle System Failures - Number of Failures,40105 - R-20 Mechanical Failure PB/PT Q,Q,No
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,40110 - CB/PT VM Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),Other Materials and Supplies - Facility Maintenance,40110 - CB/PT FM Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),Other Materials and Supplies - General Administration,40110 - CB/PT GA Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),In Report - Facility Maintenance,40110 - CB/PT FM PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,40110 - CB/PT VM PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),In Report - General Administration,40110 - CB/PT GA PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),In Report - Vehicle Operations,40110 - CB/PT VO PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),Services - Facility Maintenance,40110 - CB/PT FM Services Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",CB,PT,Operating Expenses (F-30),Services - General Administration,40110 - CB/PT GA Services Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),Other Materials and Supplies - General Administration,40110 - DR/PT GA Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),Other Materials and Supplies - Facility Maintenance,40110 - DR/PT FM Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,40110 - DR/PT VM Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),In Report - Vehicle Operations,40110 - DR/PT VO PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,40110 - DR/PT VM PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),In Report - General Administration,40110 - DR/PT GA PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",DR,PT,Operating Expenses (F-30),In Report - Facility Maintenance,40110 - DR/PT FM PT in Report Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",MB,PT,Operating Expenses (F-30),Other Materials and Supplies - Facility Maintenance,40110 - MB/PT FM Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",MB,PT,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,40110 - MB/PT VM Other Materials & Supplies Q,Q,Yes
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,North Charleston,SC,76.0,"Charleston-North Charleston, SC",MB,PT,Operating Expenses (F-30),Other Materials and Supplies - General Administration,40110 - MB/PT GA Other Materials & Supplies Q,Q,Yes
