Agency NTD ID,Agency Name,Agency Reporter Type,Agency Reporting Module,Sponsor NTD ID,Sponsor Agency Name,Sponsor Reporter Type
40954,South Central Tennessee Development District,Reduced Reporter,Urban,4R08,Tennessee Department of Transportation,State Reporter
40978,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
41020,Delta Human Resource Agency,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
41102,City of Gatlinburg,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
41106,Northwest Tennessee Human Resource Agency,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
41136,City of Pigeon Forge,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
41151,Southwest Human Resource Agency,Rural Reporter,Rural,4R08,Tennessee Department of Transportation,State Reporter
40086,Metropolitan Bus Authority,Full Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40112,City of San Juan,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40114,Municipality of Aguada,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40115,Municipality of Caguas ,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40117,Municipality of Vega Baja,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40121,Municipality of Hormigueros,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40122,Municipality of Cayey,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40123,Municipality of Gurabo,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40124,Municipality of Cidra,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40125,Municipality of Carolina,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40126,Municipality of Humacao,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40137,Municipality of Bayamon,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40145,Municipality of Manati,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40150,Municipality of Barceloneta,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40151,Municipality of Hatillo,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40160,Municipality of Camuy,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40163,Municipality of Catano,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40164,Municipality of Fajardo,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40165,Municipality of Juncos,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40174,Municipality of Yauco,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40182,Municipality of Toa Baja,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40183,Municipality of San Sebastian,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40194,Municipality of Mayaguez,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40195,Municipality of San Lorenzo,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40197,Municipality of Lares,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40198,Municipality of Dorado,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40199,Autonomous Municipality of Vega Alta,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40201,Municipality of Guaynabo,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40268,Municipality of Ciales,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40269,Municipality of Añasco,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40958,Municipality of Orocovis,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
40991,Municipality of Utuado,Rural Reporter,Rural,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
41005,Municipality of Barranquitas,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
41182,Municipality of Comerio,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44941,Municipality of Jayuya,Rural Reporter,Rural,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44942,Municipality of Coamo,Rural Reporter,Rural,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44943,Municipality of Vieques,Rural Reporter,Rural,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44950,Municipality of Aguas Buenas,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44951,Municipality of Aibonito ,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44952,Municipality of Arecibo,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44953,Municipality of Arroyo,Reduced Reporter,Urban,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44954,Municipality of Ceiba,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44955,Municipality of Florida,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44956,Municipality of Guanica,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44957,Municipality of Guayama,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44959,Municipality of Isabela,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44963,Municipality of Maunabo,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44964,Municipality of Naranjito,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44965,Municipality of Quebradillas,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44966,Municipality of Rio Grande,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44968,Municipality of Salinas,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44969,Municipality of San German,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44970,Municipality of Santa Isabel,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44971,Municipality of Toa Alta,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44972,Municipality of Trujillo Alto,Reduced Asset Reporter,Asset,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
44976,Municipality of Patillas,Rural Reporter,Rural,4R09,Puerto Rico Highway and Transportation Authority,State Reporter
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50058,Rockford Mass Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50059,Springfield Mass Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50061,"City of Decatur, Il",Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50146,Madison County Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50174,City of Danville,Reduced Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50176,City of DeKalb,Full Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50194,Boone County Council on Aging,Reduced Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50204,Jackson County Mass Transit District,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50212,Stateline Mass Transit District,Separate Service,Urban,5R01,Illinois Department of Transportation,State Reporter
50215,Voluntary Action Center,Reduced Reporter,Urban,5R01,Illinois Department of Transportation,State Reporter
50219,City of Ottawa,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50221,Bond County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50223,CRIS Rural Mass Transit District,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50232,City of Macomb,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50234,Carroll County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50237,Rock Island County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50250,Lee County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50252,Macoupin County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50253,Grundy County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50258,City of Quincy,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50263,Bureau County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50269,Champaign County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50283,Warren County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50301,Henry County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50304,Fulton County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50315,Shawnee Mass Transit District,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50327,South Central Illinois Mass Transit District,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50328,Kankakee County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50329,Woodford County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50338,McLean County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50339,Monroe Randolph Transit District,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50345,Effingham County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50352,Kendall County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50364,Jo Daviess County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
50385,Hancock County,Rural Reporter,Rural,5R01,Illinois Department of Transportation,State Reporter
