State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Vehicles Operated at Maximum Service (VOMS),Vehicles Available at Maximum Service (VAMS),Rail,Fixed Route,Seasonal Segment,Fixed Guideway/High Intensity,Service Type,Commitment Date,Start Service Date,End Service Date
,40010,City of Gastonia,Reduced Reporter,Urban,MB,DO,6,,N,Y,N,N,Active Service,7/1/2011,7/1/2011,
,40011,City of High Point,Reduced Reporter,Urban,DR,DO,6,,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40011,City of High Point,Reduced Reporter,Urban,MB,DO,12,,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40012,City of Winston Salem,Full Reporter,Urban,DR,DO,32,40,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40012,City of Winston Salem,Full Reporter,Urban,MB,DO,31,45,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,15,17,N,N,N,N,Active Service,10/1/1994,10/1/1994,
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,14,20,N,Y,N,N,Active Service,10/1/1994,10/1/1994,
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,22,27,N,N,N,N,Active Service,10/1/2005,10/1/2005,
,40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,16,19,N,N,N,N,Active Service,10/1/2009,10/1/2009,
,40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,14,21,N,Y,N,N,Active Service,10/1/2009,10/1/2009,
,40016,City of Ashland,Reduced Reporter,Urban,DR,DO,4,,N,N,N,N,Active Service,7/1/2001,7/1/2001,
,40016,City of Ashland,Reduced Reporter,Urban,MB,DO,5,,N,Y,N,N,Active Service,7/1/1995,7/1/1995,
,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,42,55,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,51,76,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,6,6,N,N,N,N,Active Service,5/1/2012,5/1/2012,
,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,38,102,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX,56,56,N,N,N,N,Active Service,7/1/2009,7/1/2009,
,40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,174,231,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,2,4,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,26,27,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,97,110,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,9,,N,Y,N,N,Active Service,7/1/1995,7/1/1995,
,40021,City of Albany ,Full Reporter,Urban,DR,DO,4,6,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40021,City of Albany ,Full Reporter,Urban,MB,DO,13,17,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,188,231,N,N,N,N,Active Service,5/21/2016,5/21/2016,
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,210,312,Y,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,442,602,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,2,4,Y,Y,N,Y,Active Service,7/1/2018,7/1/2018,
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,7,8,N,N,N,N,Active Service,8/1/2011,8/1/2011,
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,12,15,N,Y,N,N,Active Service,8/1/2011,8/1/2011,
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,8,,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,18,,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,28,46,N,N,N,N,Active Service,7/1/2009,7/1/2009,
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,2,4,N,Y,N,Y,Active Service,7/1/2002,7/1/2002,
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,36,64,N,Y,N,N,Active Service,1/1/1993,1/1/1993,
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,21,38,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,22,44,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,91,122,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TN,23,23,N,N,N,N,Active Service,6/1/2021,6/1/2021,
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TX,16,16,N,N,N,N,Active Service,9/1/2016,10/1/2016,
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,177,205,N,Y,N,Y,Active Service,10/1/1992,10/1/1992,
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,13,33,N,Y,N,N,Active Service,10/1/2017,10/1/2017,
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,RB,DO,,,N,Y,N,Y,Capital Only,10/1/2018,,
,40028,Lee County Transit,Full Reporter,Urban,DR,DO,41,55,N,N,N,N,Active Service,10/1/2004,10/1/2004,
,40028,Lee County Transit,Full Reporter,Urban,MB,DO,49,76,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40028,Lee County Transit,Full Reporter,Urban,VP,PT,10,10,N,N,N,N,Ending Service,10/1/2001,10/1/2001,2/28/2021
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,176,304,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,278,428,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,7,8,N,Y,N,N,Active Service,10/1/2010,10/1/2010,
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,35,41,N,N,N,N,Active Service,10/1/1999,10/1/1999,
,40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,99,146,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,10,23,N,N,N,N,Active Service,7/13/2016,10/1/2016,
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,31,53,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,1,1,N,N,N,N,Active Service,10/1/2019,10/1/2019,
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,35,37,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,6,7,N,Y,N,N,Active Service,10/1/2019,10/1/2019,
,40032,County of Volusia,Full Reporter,Urban,DR,DO,56,75,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40032,County of Volusia,Full Reporter,Urban,DR,PT,20,22,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40032,County of Volusia,Full Reporter,Urban,DR,TX,6,6,N,N,N,N,Active Service,10/1/2009,10/1/2009,
,40032,County of Volusia,Full Reporter,Urban,MB,DO,65,77,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40032,County of Volusia,Full Reporter,Urban,VP,PT,10,12,N,N,N,N,Active Service,10/1/2015,10/1/2015,
,40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,9,11,N,Y,N,N,Active Service,10/1/2014,10/1/2014,
,40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,374,418,N,N,N,N,Active Service,10/1/1994,10/1/1994,
,40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,52,128,Y,Y,N,Y,Active Service,10/1/1992,10/1/1992,
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,592,906,N,Y,N,Y,Active Service,10/1/1992,10/1/1992,
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,172,219,N,Y,N,Y,Active Service,8/23/2017,8/23/2017,
,40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,21,26,Y,Y,N,Y,Active Service,10/1/2010,10/1/2010,
,40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,166,166,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,142,146,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,246,325,N,Y,N,Y,Active Service,10/1/1992,10/1/1992,
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,13,24,N,Y,N,N,Active Service,10/1/2008,10/1/2008,
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,11,16,N,Y,N,Y,Active Service,10/1/2011,10/1/2011,
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,146,150,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40036,City of Tallahassee,Full Reporter,Urban,DR,DO,15,25,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40036,City of Tallahassee,Full Reporter,Urban,DR,PT,20,48,N,N,N,N,Active Service,4/1/2015,10/1/2017,
,40036,City of Tallahassee,Full Reporter,Urban,DR,TX,15,15,N,N,N,N,Active Service,10/1/2018,10/1/2018,
,40036,City of Tallahassee,Full Reporter,Urban,MB,DO,55,66,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40036,City of Tallahassee,Full Reporter,Urban,MB,PT,2,3,N,Y,N,N,Active Service,4/1/2015,10/1/2017,
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,259,386,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,118,145,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,39,43,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,39,45,N,Y,N,N,Active Service,10/1/2017,10/1/2017,
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,5,7,N,Y,N,N,Active Service,10/1/2019,10/1/2019,
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,86,138,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,1,1,N,Y,N,Y,Active Service,4/10/2015,3/31/2016,
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,125,209,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,7,21,N,Y,N,N,Active Service,12/1/2018,12/1/2018,
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,3,6,Y,Y,N,Y,Active Service,10/1/2010,10/1/2010,
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,45,53,N,N,N,N,Active Service,10/1/1999,10/1/1999,
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,TX,25,25,N,N,N,N,Active Service,7/1/2021,7/1/2021,
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,125,145,N,Y,N,Y,Active Service,10/1/1992,10/1/1992,
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,4,11,Y,Y,N,Y,Active Service,10/1/2010,10/1/2010,
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,25,39,N,N,N,N,Active Service,10/1/2003,10/1/2003,
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,70,72,N,Y,N,N,Active Service,10/1/2003,10/1/2003,
,40043,City of Mobile,Full Reporter,Urban,DR,DO,25,25,N,N,N,N,Active Service,10/1/2002,10/1/2002,
,40043,City of Mobile,Full Reporter,Urban,MB,DO,20,29,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40044,City of Montgomery,Full Reporter,Urban,DR,DO,6,7,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40044,City of Montgomery,Full Reporter,Urban,MB,DO,19,20,N,Y,N,N,Active Service,10/1/1998,10/1/1998,
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,5,,N,N,N,N,Active Service,10/1/2002,10/1/2002,
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,7,,N,Y,N,N,Active Service,10/1/2002,10/1/2002,
,40046,Sarasota County ,Full Reporter,Urban,DR,PT,53,87,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40046,Sarasota County ,Full Reporter,Urban,MB,DO,36,49,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40046,Sarasota County ,Full Reporter,Urban,MB,PT,3,4,N,Y,N,N,Active Service,3/15/2017,3/15/2017,
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,2,5,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,17,32,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,8,,N,N,N,N,Active Service,10/1/1995,10/1/1995,
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,6,,N,Y,N,N,Active Service,10/1/1999,10/1/1999,
,40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,14,18,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,51,94,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,5,6,N,N,N,N,Active Service,7/1/2001,7/1/2001,
,40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,17,26,N,Y,N,N,Active Service,7/1/1997,7/1/1997,
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,12,,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,12,,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,4,,N,N,N,N,Active Service,7/1/1999,7/1/1999,
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,3,,N,Y,N,N,Active Service,7/1/1995,7/1/1995,
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,5,,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,19,,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,6,13,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,11,13,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40058,City of Rome ,Full Reporter,Urban,DR,DO,6,7,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,40058,City of Rome ,Full Reporter,Urban,MB,DO,6,7,N,Y,N,N,Active Service,1/1/1993,1/1/1993,
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,3,,N,N,N,N,Active Service,10/1/1995,10/1/1995,
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,7,,N,Y,N,N,Active Service,10/1/1995,10/1/1995,
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,32,36,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,35,67,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,17,32,N,N,N,N,Active Service,10/1/1992,10/1/2001,
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,24,,N,N,N,N,Active Service,10/1/2017,10/1/2017,
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,4,,N,Y,N,N,Active Service,10/1/2017,10/1/2017,
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,18,59,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,TX,7,7,N,N,N,N,Active Service,10/1/2016,10/1/2016,
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,19,27,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,13,23,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,20,,N,N,N,N,Active Service,10/1/2003,10/1/2003,
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,4,,N,Y,N,N,Active Service,10/1/2013,10/1/2013,
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,18,19,N,N,N,N,Active Service,10/1/1992,10/1/1992,
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,25,36,N,Y,N,N,Active Service,10/1/1996,10/1/1996,
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,40,58,Y,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,16,18,N,Y,N,N,Active Service,7/1/2003,7/1/2003,
,40078,Cobb County,Full Reporter,Urban,CB,PT,6,21,N,Y,N,Y,Active Service,10/1/2011,10/1/2011,
,40078,Cobb County,Full Reporter,Urban,CB,PT,,,,,,,Reported Separately,,,
,40078,Cobb County,Full Reporter,Urban,DR,PT,17,22,N,N,N,N,Active Service,10/1/1993,10/1/1993,
,40078,Cobb County,Full Reporter,Urban,MB,PT,57,70,N,Y,N,N,Active Service,10/1/1992,10/1/1992,
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,6,,N,N,N,N,Active Service,10/1/2013,10/1/2013,
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,7,,N,Y,N,N,Active Service,10/1/2013,10/1/2013,
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,5,,N,Y,N,N,Active Service,7/1/2011,7/1/2011,
,40082,County of Douglas,Full Reporter,Urban,DR,DO,5,6,N,N,N,N,Active Service,5/1/2015,5/1/2015,
,40082,County of Douglas,Full Reporter,Urban,DR,PT,4,4,N,N,N,N,Active Service,6/20/2019,6/20/2019,
,40082,County of Douglas,Full Reporter,Urban,MB,PT,6,14,N,Y,N,N,Active Service,6/20/2019,6/20/2019,
,40082,County of Douglas,Full Reporter,Urban,VP,DO,0,45,N,N,N,N,Ending Service,1/1/1993,1/1/1993,12/31/2021
,40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,30,54,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,81,118,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,40087,City of Durham,Full Reporter,Urban,DR,PT,32,54,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40087,City of Durham,Full Reporter,Urban,MB,PT,43,58,N,Y,N,N,Active Service,7/1/2001,7/1/2001,
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,11,,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,18,,N,Y,N,N,Active Service,6/1/1987,7/1/1992,
,40093,City of Greensboro ,Full Reporter,Urban,DR,PT,35,57,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40093,City of Greensboro ,Full Reporter,Urban,MB,PT,41,56,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,1,2,N,N,N,N,Active Service,9/2/2018,4/7/2019,
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,36,74,Y,Y,N,Y,Active Service,7/1/2004,7/1/2004,
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,21,40,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,5,,N,N,N,N,Active Service,7/1/1995,7/1/1995,
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,6,,N,Y,N,N,Active Service,7/1/1995,7/1/1995,
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,19,,N,N,N,N,Active Service,7/1/1995,7/1/1995,
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,7,,N,Y,N,N,Active Service,7/1/2001,7/1/2001,
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,10,,N,N,N,N,Active Service,7/1/1993,7/1/1993,
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,1,7,N,Y,N,N,Active Service,7/1/2011,7/1/2011,
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,32,38,N,N,N,N,Active Service,7/1/2001,7/1/2001,
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,10,11,N,Y,N,N,Active Service,7/1/2001,7/1/2001,
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,8,,N,Y,N,N,Active Service,7/1/1993,7/1/1993,
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,9,,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,18,,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,9,,N,N,N,N,Active Service,10/1/1995,10/1/1995,
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,11,,N,N,N,N,Active Service,10/1/2006,10/1/2006,
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX,8,,N,N,N,N,Active Service,10/1/2009,10/1/2009,
,40104,Indian River County,Full Reporter,Urban,DR,PT,13,16,N,N,N,N,Active Service,7/1/2013,7/1/2013,
,40104,Indian River County,Full Reporter,Urban,MB,PT,14,21,N,Y,N,N,Active Service,7/1/2013,7/1/2013,
,40105,Puerto Rico Highway and Transportation Authority â€“ PÃºblico,Full Reporter,Urban,PB,PT,482,1620,N,N,N,N,Active Service,7/1/1993,7/1/1993,
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,12,21,N,N,N,N,Active Service,7/1/2002,7/1/2002,
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,51,78,N,Y,N,N,Active Service,7/1/1994,7/1/1994,
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,10,10,N,Y,N,N,Active Service,7/1/2014,7/1/2014,
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,18,18,N,N,N,N,Active Service,1/1/2019,2/1/2019,
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,6,22,N,Y,N,N,Active Service,10/1/2012,10/1/2012,
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,19,27,N,N,N,N,Active Service,1/1/1996,1/1/1996,
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,52,76,N,Y,N,N,Active Service,1/1/1997,1/1/1997,
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,0,,N,Y,N,N,Active Service,7/1/2011,7/1/2011,
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,0,,N,N,N,N,Active Service,7/1/2009,7/1/2009,
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,0,,N,Y,N,N,Active Service,7/1/1996,7/1/1996,
,40115,Municipality of Caguas ,Reduced Reporter,Urban,DR,DO,6,,N,N,N,N,Active Service,7/1/2011,7/1/2011,
,40115,Municipality of Caguas ,Reduced Reporter,Urban,MB,DO,20,,N,Y,N,N,Active Service,7/1/2011,7/1/2011,
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,4,,N,N,N,N,Active Service,7/1/2011,7/1/2011,
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,4,,N,Y,N,N,Active Service,7/1/2011,7/1/2011,
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,DR,PT,2,,N,N,N,N,Active Service,10/1/2001,10/1/2001,
