UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,132,"Huntsville, AL",Y,286692,1367,210,,40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,31104,82227,456933,504354,2217595,456933,504354,2217595,0,0,0,0,0,0,0,0
,132,"Huntsville, AL",Y,286692,1367,210,,40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,50382,557262,784135,2326919,2721322,784135,2326919,2721322,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,N,,,,,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO, Actual Data,,,,6485,13292,96985,0,417531,96985,0,417531,0,0,0,0,0,0,0,0
,147,"Columbus, GA-AL",N,253602,1725,147,,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2768,5569,41381,0,180011,41381,0,180011,0,0,0,0,0,0,0,0
,374,"Auburn, AL",Y,74741,1498,50,,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO, Actual Data,,,,21508,44006,322519,0,1361678,322519,0,1361678,0,0,0,0,0,0,0,0
,147,"Columbus, GA-AL",N,253602,1725,147,,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO, Actual Data,,,,3952,22620,63232,0,129097,63232,0,129097,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2009,6212,41138,41919,307800,41138,41919,307800,0,0,0,0,0,0,0,0
,17,"Tampa-St. Petersburg, FL",Y,2441770,2552,957,,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,9736,30102,199335,203119,1491450,199335,203119,1491450,0,0,0,0,0,0,0,0
,415,"Zephyrhills, FL",N,66609,1531,43,,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2567,7935,52547,53545,393163,52547,53545,393163,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,10902,90979,185640,530529,832744,185640,530529,832744,0,0,0,0,0,0,0,0
,17,"Tampa-St. Petersburg, FL",Y,2441770,2552,957,,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,65812,549223,1120677,3202716,5027135,1120677,3202716,5027135,0,0,0,0,0,0,0,0
,415,"Zephyrhills, FL",N,66609,1531,43,,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,15962,133210,271813,776798,1219299,271813,776798,1219299,0,0,0,0,0,0,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT, Actual Data,,,,112990,3522017,3159070,95675095,92526027,0,0,0,142.2,3159070,95675095,92526027,142.2,3159070,0,0
,4,"Miami, FL",Y,5502379,4442,1239,,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,55989,742714,605414,1856260,3144996,605414,1856260,3144996,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40078,Cobb County,Full Reporter,Urban,CB,PT, Actual Data,,,,6513,59778,167957,1076004,1164479,167957,1076004,1164479,0,0,0,0,0,0,19.5,2832
,9,"Atlanta, GA",Y,4515419,1707,2645,,40078,Cobb County,Full Reporter,Urban,DR,PT, Actual Data,,,,44415,64167,521231,443046,3363833,521231,443046,3363833,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40078,Cobb County,Full Reporter,Urban,MB,PT, Actual Data,,,,211555,1655758,3017129,8111643,19787290,3017129,8111643,19787290,0,0,0,0,0,0,0,0
,291,"Kingsport, TN-VA",Y,106571,939,114,,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO, Actual Data,,,,9761,14566,110657,0,666687,110657,0,666687,0,0,0,0,0,0,0,0
,291,"Kingsport, TN-VA",Y,106571,939,114,,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO, Actual Data,,,,14377,91394,199447,0,883750,199447,0,883750,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,6242,109313,114080,0,363958,114080,0,363958,0,0,0,0,0,0,0,0
,370,"Anderson, SC",Y,75702,1022,74,,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,10622,186023,194135,0,619364,194135,0,619364,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40082,County of Douglas,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,1436,4428,32982,53699,285371,32982,53699,285371,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40082,County of Douglas,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,3918,5420,38610,49699,732991,38610,49699,732991,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40082,County of Douglas,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,22532,21120,400246,160893,1798751,400246,160893,1798751,0,0,0,0,0,0,0,0
,9,"Atlanta, GA",Y,4515419,1707,2645,,40082,County of Douglas,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,2862,13576,107822,423558,381441,107822,423558,381441,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,48989,64025,515648,1254568,4047712,515648,1254568,4047712,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,201487,2001263,1585439,17088785,31883803,1451945,15649909,29199186,16.3,133494,1438876,2684617,16.3,133494,0,0
,0,North Carolina Non-UZA,N,,,,,40087,City of Durham,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,1636,3303,26274,31917,96403,26274,31917,96403,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40087,City of Durham,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,84987,171559,1364641,1657740,5037901,1364641,1657740,5037901,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40087,City of Durham,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,190595,5602299,2550378,16530500,23291130,2550378,16530500,23291130,0,0,0,0,0,0,0,0
,208,"Clarksville, TN-KY",Y,158655,1448,110,,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO, Actual Data,,,,24406,35636,349096,0,1558118,349096,0,1558118,0,0,0,0,0,0,0,0
,208,"Clarksville, TN-KY",Y,158655,1448,110,,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO, Actual Data,,,,71442,587661,1186262,0,4953922,1186262,0,4953922,0,0,0,0,0,0,0,0
,120,"Greensboro, NC",Y,311810,1684,185,,40093,City of Greensboro ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,122434,238977,2133949,1785158,8937950,2133949,1785158,8937950,0,0,0,0,0,0,0,0
,120,"Greensboro, NC",Y,311810,1684,185,,40093,City of Greensboro ,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,140090,2534271,1861009,8389551,15213724,1861009,8389551,15213724,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,94,357,762,964,33261,762,964,33261,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT, Actual Vehicle Revenue Miles,,,,72136,3531150,1315913,16751299,66199173,0,0,0,20.6,1315913,16751299,66199173,20.6,1315913,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,50719,1032480,532994,3665304,7701637,213198,1466124,3080661,0,319796,2199180,4620976,0,319796,0,0
,266,"Greenville, NC",Y,117798,1807,65,,40095,Greenville Area Transit,Reduced Reporter,Urban,DR,PT, Actual Data,,,,6471,13004,68138,0,237856,68138,0,237856,0,0,0,0,0,0,0,0
,266,"Greenville, NC",Y,117798,1807,65,,40095,Greenville Area Transit,Reduced Reporter,Urban,MB,DO, Actual Data,,,,7951,323826,94183,0,2309885,94183,0,2309885,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT, Other,"The ""Other"" method is used because a certain number of trips are performed in both Urbanized as well as Rural areas.  Urban and Rural areas are classified by vehicles assigned to each area.",,,41909,71747,876891,0,1708935,876891,0,1708935,0,0,0,0,0,0,0,0
,406,"Rocky Mount, NC",Y,68243,1485,46,,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT, Other,"The ""Other"" method is used because a certain number of trips are performed in both Urbanized as well as Rural areas.  Urban and Rural areas are classified by vehicles assigned to each area.",,,27940,47832,584594,0,1139290,584594,0,1139290,0,0,0,0,0,0,0,0
,406,"Rocky Mount, NC",Y,68243,1485,46,,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT, Actual Data,,,,22324,239345,346268,0,1080699,346268,0,1080699,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,487,1228,6918,11504,55815,6918,11504,55815,0,0,0,0,0,0,0,0
,101,"Port St. Lucie, FL",Y,376047,1807,208,,40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,26556,66984,377428,627642,3045112,377428,627642,3045112,0,0,0,0,0,0,0,0
,101,"Port St. Lucie, FL",Y,376047,1807,208,,40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,41216,694675,648772,3010898,3010793,648772,3010898,3010793,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,1102,3841,30641,179361,94170,30641,179361,94170,0,0,0,0,0,0,0,0
,380,"Sumter, SC",Y,73107,1113,66,,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,1347,4694,37451,219224,115099,37451,219224,115099,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,3644,11972,58704,101683,472515,58704,101683,472515,0,0,0,0,0,0,0,0
,380,"Sumter, SC",Y,73107,1113,66,,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2329,7654,37532,65010,302100,37532,65010,302100,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,9580,59002,159760,349289,868195,159760,349289,868195,0,0,0,0,0,0,0,0
,380,"Sumter, SC",Y,73107,1113,66,,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,9205,56687,153494,335590,834144,153494,335590,834144,0,0,0,0,0,0,0,0
,192,"Spartanburg, SC",Y,180786,951,190,,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO, Actual Data,,,,21449,324857,278537,0,1304201,278537,0,1304201,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,4235,5609,79170,0,371254,79170,0,371254,0,0,0,0,0,0,0,0
,166,"Myrtle Beach-Socastee, SC-NC",Y,215304,1131,190,,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,7970,11686,148985,0,780277,148985,0,780277,0,0,0,0,0,0,0,0
,0,South Carolina Non-UZA,N,,,,,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,11790,113594,329769,0,1677084,329769,0,1677084,0,0,0,0,0,0,0,0
,166,"Myrtle Beach-Socastee, SC-NC",Y,215304,1131,190,,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,29566,238744,587088,0,3524790,587088,0,3524790,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,N,,,,,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,4024,10627,45416,0,175335,45416,0,175335,0,0,0,0,0,0,0,0
,402,"Dothan, AL",Y,68781,1239,56,,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,12294,32465,138748,0,535657,138748,0,535657,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,N,,,,,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,11089,14518,279586,0,409742,279586,0,409742,0,0,0,0,0,0,0,0
,402,"Dothan, AL",Y,68781,1239,56,,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,7392,9678,186390,0,273160,186390,0,273160,0,0,0,0,0,0,0,0
,0,Alabama Non-UZA,N,,,,,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,4835,3218,74890,0,200728,74890,0,200728,0,0,0,0,0,0,0,0
,402,"Dothan, AL",Y,68781,1239,56,,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,11430,7608,177022,0,474472,177022,0,474472,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,40104,Indian River County,Full Reporter,Urban,DR,PT, Other,Allocation for DR is based on the urban and rural split for MB.,,,1957,2763,25637,20958,119939,25637,20958,119939,0,0,0,0,0,0,0,0
,220,"Sebastian-Vero Beach South-Florida Ridge, FL",Y,149422,1546,97,,40104,Indian River County,Full Reporter,Urban,DR,PT, Other,Allocation for DR is based on the urban and rural split for MB.,,,17997,25406,235785,192753,1103069,235785,192753,1103069,0,0,0,0,0,0,0,0
,0,Florida Non-UZA,N,,,,,40104,Indian River County,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,4915,105726,85593,433202,287346,85593,433202,287346,0,0,0,0,0,0,0,0
,220,"Sebastian-Vero Beach South-Florida Ridge, FL",Y,149422,1546,97,,40104,Indian River County,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,45207,972353,787191,3984124,2642697,787191,3984124,2642697,0,0,0,0,0,0,0,0
,0,Puerto Rico Non-UZA,N,,,,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,44199,493721,431056,1830488,1468497,431056,1830488,1468497,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,474296,5396944,5301412,25737016,7955702,5301412,25737016,7955702,0,0,0,0,0,0,0,0
,124,"Aguadilla-Isabela-San Sebastián, PR",N,306196,1280,239,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,33160,294299,414925,1265661,597040,414925,1265661,597040,0,0,0,0,0,0,0,0
,218,"Ponce, PR",N,149539,3389,44,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,28766,368971,303984,1011761,555187,303984,1011761,555187,0,0,0,0,0,0,0,0
,232,"Arecibo, PR",N,139171,1655,84,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,19401,228718,229124,777073,404187,229124,777073,404187,0,0,0,0,0,0,0,0
,263,"San Germán-Cabo Rojo-Sabana Grande, PR",N,118199,1238,95,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,20489,185244,183986,748794,286840,183986,748794,286840,0,0,0,0,0,0,0,0
,284,"Mayagüez, PR",N,109572,2039,54,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,88066,633212,556179,2227656,1315972,556179,2227656,1315972,0,0,0,0,0,0,0,0
,319,"Yauco, PR",N,90899,1953,47,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,15860,149865,207075,617265,265155,207075,617265,265155,0,0,0,0,0,0,0,0
,339,"Fajardo, PR",N,85225,1678,51,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,35334,352732,341089,2599542,1370567,341089,2599542,1370567,0,0,0,0,0,0,0,0
,356,"Juana Díaz, PR",N,80928,1693,48,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,9352,102686,96986,323007,103112,96986,323007,103112,0,0,0,0,0,0,0,0
,358,"Guayama, PR",N,80155,1968,41,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,13138,164292,126519,672217,205475,126519,672217,205475,0,0,0,0,0,0,0,0
,387,"Florida-Imbéry-Barceloneta, PR",N,71747,1566,46,,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT, Actual Data,,,,1591,14832,17126,60500,15458,17126,60500,15458,0,0,0,0,0,0,0,0
,50,"Raleigh, NC",N,884891,1708,518,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO, Other,Based on UZA of residence of passengers,,,11772,22594,263440,482558,2461545,263440,482558,2461545,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO, Other,Based on UZA of residence of passengers,,,6395,12274,143103,262131,1337135,143103,262131,1337135,0,0,0,0,0,0,0,0
,50,"Raleigh, NC",N,884891,1708,518,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,42937,478528,833285,5129153,6949179,833285,5129153,6949179,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,70127,781554,1360959,8377166,11349715,1360959,8377166,11349715,0,0,0,0,0,0,0,0
,261,"Burlington, NC",N,119911,1326,90,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,227,2526,4398,27071,36677,4398,27071,36677,0,0,0,0,0,0,0,0
,0,North Carolina Non-UZA,N,,,,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,569,5152,12652,55024,62708,12652,55024,62708,0,0,0,0,0,0,0,0
,50,"Raleigh, NC",N,884891,1708,518,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,5696,51597,126702,551031,627987,126702,551031,627987,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,3617,32760,80447,349866,398728,80447,349866,398728,0,0,0,0,0,0,0,0
,50,"Raleigh, NC",N,884891,1708,518,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,DO, Other,Based on destination of vanpool,,,114,1079,4273,27840,508347,4273,27840,508347,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,DO, Other,Based on destination of vanpool,,,380,3593,14226,92681,1692290,14226,92681,1692290,0,0,0,0,0,0,0,0
,50,"Raleigh, NC",N,884891,1708,518,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,7012,39163,255208,1300274,311125,255208,1300274,311125,0,0,0,0,0,0,0,0
,110,"Durham, NC",Y,347602,1913,182,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,4813,26883,175182,892545,213565,175182,892545,213565,0,0,0,0,0,0,0,0
,122,"Fayetteville, NC",N,310282,1567,198,,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,857,4786,31189,158907,38023,31189,158907,38023,0,0,0,0,0,0,0,0
,76,"Charleston-North Charleston, SC",Y,548404,1870,293,,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,8064,81600,192555,1229629,979123,192555,1229629,979123,0,0,0,0,0,0,0,0
,76,"Charleston-North Charleston, SC",Y,548404,1870,293,,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,33501,60561,470036,505298,2530401,470036,505298,2530401,0,0,0,0,0,0,0,0
,76,"Charleston-North Charleston, SC",Y,548404,1870,293,,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,178416,2079592,2223927,9690899,16128712,2223927,9690899,16128712,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40112,City of San Juan,Reduced Reporter,Urban,MB,DO, Actual Data,,,,11127,122186,64513,0,839080,64513,0,839080,0,0,0,0,0,0,0,0
,124,"Aguadilla-Isabela-San Sebastián, PR",Y,306196,1280,239,,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO, Actual Data,,,,1020,778,8324,0,26432,8324,0,26432,0,0,0,0,0,0,0,0
,124,"Aguadilla-Isabela-San Sebastián, PR",Y,306196,1280,239,,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO, Actual Data,,,,645,890,4466,0,12401,4466,0,12401,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40115,Municipality of Caguas ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,5629,4523,52875,0,274235,52875,0,274235,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40115,Municipality of Caguas ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,12103,109894,148500,0,777246,148500,0,777246,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3394,5317,37282,0,161851,37282,0,161851,0,0,0,0,0,0,0,0
,21,"San Juan, PR",Y,2148346,2479,867,,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO, Actual Data,,,,2775,41101,41300,0,172434,41300,0,172434,0,0,0,0,0,0,0,0
,211,"Ocala, FL",Y,156909,1400,112,,40120,"City of Ocala, Florida",Reduced Reporter,Urban,DR,PT, Actual Data,,,,6272,15575,81032,0,352163,81032,0,352163,0,0,0,0,0,0,0,0
